ev_id,phase_id,date_range,is_game_time_anchor,season_range,event_type,phase,event_title,summary,historical_context,visible_signs,rumors,effect_roads,effect_market,market_goods_affected,effect_power,effect_npc,effect_items,player_knowable,forbidden_knowledge,node_refs_v6,node_refs_v17,chronicle_ref,source_refs,confidence,status,needs_review,needs_review_note,audit_note
nov_hist_1246_001,nov_hist_1246_001_escalation,1246-10-05T10:00:00,true,autumn,political,escalation,Смерть Ярослава в Орде и поездка Александра к татарам,"Нарастание: Давление меняет дороги, доступ, сделки и поведение людей. Смерть Ярослава и поездка Александра создают неопределённость княжеской власти, страх Орды и ожидание посольских последствий.","Смерть Ярослава и поездка Александра создают неопределённость княжеской власти, страх Орды и ожидание посольских последствий.",нарастание: слухи у торга и пристаней|нарастание: изменение поведения NPC|нарастание: задержки у дворов/ворот/дорог|нарастание: осторожность в сделках и просьбах,Говорят: смерть ярослава в орде и поездка александра к татарам. Подробности каждый пересказывает по-своему.,"Давление может менять доступность дорог, ворот, пристаней, бродов и зимников; конкретное состояние маршрута фиксируется только в party-базе.",Событие задаёт направление рыночного давления без точных цен.,серебро|залоговые вещи|хлеб|кони,"Власти могут усиливать сторожу, принимать жалобы, собирать людей, задерживать доступ или действовать через послов и старших.","{""background_npc"":[""пересказывают слухи"",""избегают лишних слов"",""следуют текущему порядку места""],""scene_npc"":[""могут требовать поручителя"",""могут задерживать разговор из-за страха или приказа""],""key_npc"":[""могут менять планы, собирать людей, закрывать доступ или посылать вести""]}","Предметы могут появляться только как party-level материализация с владельцем, местом, доступом, риском и лимитом.","видимые признаки текущей фазы|слухи с неизвестной истинностью|лично услышанные рассказы|наблюдаемые задержки, цены-направления и поведение людей","точная будущая дата следующей фазы|истинность слуха|скрытая причина события|объективный исход до видимого проявления|полная карта войны или политики|решения власти, которых персонаж не мог узнать",gn_nov_g1_03_04_g3_009_dvor_vlasti_v_novgorode|gn_nov_g1_03_04_g3_022_kamenka_gorod|gn_nov_g1_09_00_g2_01_main_corridor|gn_nov_g1_03_04_g3_003_novgorodskiy_torg|gn_nov_g1_03_04_g2_14_guarded_entries|gn_nov_g1_03_04_g3_024_podbore_gorod,,"черновой пересказ LLM (не цитата издания и не ссылка на статью/страницу): ""A.D. 1246: Yaroslav died in the Horde; Alexander went to the Tartars""",src_novgorod_chronicle_michell_forbes_1914,C,candidate,false,,"не сверено построчно с текстом НПЛ ни по sqlite, ни по книжным свидетельствам в этом проходе; требует полного аудита (см. README gaps)"
nov_hist_1246_001,nov_hist_1246_001_impact,1246-10-20T13:00:00,true,autumn,political,impact,Смерть Ярослава в Орде и поездка Александра к татарам,"Удар: Событие прямо задевает связанные узлы карты. Смерть Ярослава и поездка Александра создают неопределённость княжеской власти, страх Орды и ожидание посольских последствий.","Смерть Ярослава и поездка Александра создают неопределённость княжеской власти, страх Орды и ожидание посольских последствий.",удар: слухи у торга и пристаней|удар: изменение поведения NPC|удар: задержки у дворов/ворот/дорог|удар: осторожность в сделках и просьбах,Говорят: смерть ярослава в орде и поездка александра к татарам. Подробности каждый пересказывает по-своему.,"Давление может менять доступность дорог, ворот, пристаней, бродов и зимников; конкретное состояние маршрута фиксируется только в party-базе.",Событие задаёт направление рыночного давления без точных цен.,серебро|залоговые вещи|хлеб|кони,"Власти могут усиливать сторожу, принимать жалобы, собирать людей, задерживать доступ или действовать через послов и старших.","{""background_npc"":[""пересказывают слухи"",""избегают лишних слов"",""следуют текущему порядку места""],""scene_npc"":[""могут требовать поручителя"",""могут задерживать разговор из-за страха или приказа""],""key_npc"":[""могут менять планы, собирать людей, закрывать доступ или посылать вести""]}","Предметы могут появляться только как party-level материализация с владельцем, местом, доступом, риском и лимитом.","видимые признаки текущей фазы|слухи с неизвестной истинностью|лично услышанные рассказы|наблюдаемые задержки, цены-направления и поведение людей","точная будущая дата следующей фазы|истинность слуха|скрытая причина события|объективный исход до видимого проявления|полная карта войны или политики|решения власти, которых персонаж не мог узнать",gn_nov_g1_03_04_g3_009_dvor_vlasti_v_novgorode|gn_nov_g1_03_04_g3_022_kamenka_gorod|gn_nov_g1_09_00_g2_01_main_corridor|gn_nov_g1_03_04_g3_003_novgorodskiy_torg|gn_nov_g1_03_04_g2_14_guarded_entries|gn_nov_g1_03_04_g3_024_podbore_gorod,,"черновой пересказ LLM (не цитата издания и не ссылка на статью/страницу): ""A.D. 1246: Yaroslav died in the Horde; Alexander went to the Tartars""",src_novgorod_chronicle_michell_forbes_1914,C,candidate,false,,"не сверено построчно с текстом НПЛ ни по sqlite, ни по книжным свидетельствам в этом проходе; требует полного аудита (см. README gaps)"
nov_hist_1246_001,nov_hist_1246_001_aftermath,1246-11-20T09:00:00,true,autumn,political,aftermath,Смерть Ярослава в Орде и поездка Александра к татарам,"Последствия: Остаются последствия: страх, дефицит, траур, долг, осторожность или новые ожидания. Смерть Ярослава и поездка Александра создают неопределённость княжеской власти, страх Орды и ожидание посольских последствий.","Смерть Ярослава и поездка Александра создают неопределённость княжеской власти, страх Орды и ожидание посольских последствий.",последствия: слухи у торга и пристаней|последствия: изменение поведения NPC|последствия: задержки у дворов/ворот/дорог|последствия: осторожность в сделках и просьбах,Говорят: смерть ярослава в орде и поездка александра к татарам. Подробности каждый пересказывает по-своему.,"Давление может менять доступность дорог, ворот, пристаней, бродов и зимников; конкретное состояние маршрута фиксируется только в party-базе.",Событие задаёт направление рыночного давления без точных цен.,серебро|залоговые вещи|хлеб|кони,"Власти могут усиливать сторожу, принимать жалобы, собирать людей, задерживать доступ или действовать через послов и старших.","{""background_npc"":[""пересказывают слухи"",""избегают лишних слов"",""следуют текущему порядку места""],""scene_npc"":[""могут требовать поручителя"",""могут задерживать разговор из-за страха или приказа""],""key_npc"":[""могут менять планы, собирать людей, закрывать доступ или посылать вести""]}","Предметы могут появляться только как party-level материализация с владельцем, местом, доступом, риском и лимитом.","видимые признаки текущей фазы|слухи с неизвестной истинностью|лично услышанные рассказы|наблюдаемые задержки, цены-направления и поведение людей","точная будущая дата следующей фазы|истинность слуха|скрытая причина события|объективный исход до видимого проявления|полная карта войны или политики|решения власти, которых персонаж не мог узнать",gn_nov_g1_03_04_g3_009_dvor_vlasti_v_novgorode|gn_nov_g1_03_04_g3_022_kamenka_gorod|gn_nov_g1_09_00_g2_01_main_corridor|gn_nov_g1_03_04_g3_003_novgorodskiy_torg|gn_nov_g1_03_04_g2_14_guarded_entries|gn_nov_g1_03_04_g3_024_podbore_gorod,,"черновой пересказ LLM (не цитата издания и не ссылка на статью/страницу): ""A.D. 1246: Yaroslav died in the Horde; Alexander went to the Tartars""",src_novgorod_chronicle_michell_forbes_1914,C,candidate,false,,"не сверено построчно с текстом НПЛ ни по sqlite, ни по книжным свидетельствам в этом проходе; требует полного аудита (см. README gaps)"
nov_hist_1247_001,nov_hist_1247_001_background,1247-04-01T09:00:00,true,spring,church,background,Смерть Анкудина/Константина и погребение в Хутыни,Фон: Событие ещё входит как общий фон и дальние разговоры. Хутынь получает ещё одно погребально-памятное давление через монастырские дороги и церковный контроль.,Хутынь получает ещё одно погребально-памятное давление через монастырские дороги и церковный контроль.,фон: слухи у торга и пристаней|фон: изменение поведения NPC|фон: задержки у дворов/ворот/дорог|фон: осторожность в сделках и просьбах,Говорят: смерть анкудина/константина и погребение в хутыни. Подробности каждый пересказывает по-своему.,"Давление может менять доступность дорог, ворот, пристаней, бродов и зимников; конкретное состояние маршрута фиксируется только в party-базе.",Событие задаёт направление рыночного давления без точных цен.,воск|свечи|хлеб|рыба|ткань,"Власти могут усиливать сторожу, принимать жалобы, собирать людей, задерживать доступ или действовать через послов и старших.","{""background_npc"":[""пересказывают слухи"",""избегают лишних слов"",""следуют текущему порядку места""],""scene_npc"":[""могут требовать поручителя"",""могут задерживать разговор из-за страха или приказа""],""key_npc"":[""могут менять планы, собирать людей, закрывать доступ или посылать вести""]}","Предметы могут появляться только как party-level материализация с владельцем, местом, доступом, риском и лимитом.","видимые признаки текущей фазы|слухи с неизвестной истинностью|лично услышанные рассказы|наблюдаемые задержки, цены-направления и поведение людей","точная будущая дата следующей фазы|истинность слуха|скрытая причина события|объективный исход до видимого проявления|полная карта войны или политики|решения власти, которых персонаж не мог узнать",gn_nov_g1_04_04_g3_001_hutynskaya_monastyrskaya_okruga|gn_nov_g1_03_04_g2_08_monastery_church_belt|gn_nov_g1_03_04_g3_024_podbore_gorod|gn_nov_g1_03_04_g3_003_novgorodskiy_torg|gn_nov_g1_03_04_g3_007_novgorodskaya_pristan_na_volhove,,"черновой пересказ LLM (не цитата издания и не ссылка на статью/страницу): ""A.D. 1247: Kostyantin/Ankudin died and was laid in St Saviour at Khutyn""",src_novgorod_chronicle_michell_forbes_1914,C,candidate,false,,"не сверено построчно с текстом НПЛ ни по sqlite, ни по книжным свидетельствам в этом проходе; требует полного аудита (см. README gaps)"
nov_hist_1247_001,nov_hist_1247_001_omens,1247-04-15T12:00:00,true,spring,church,omens,Смерть Анкудина/Константина и погребение в Хутыни,"Предвестники: Появляются первые видимые признаки, слухи и задержки. Хутынь получает ещё одно погребально-памятное давление через монастырские дороги и церковный контроль.",Хутынь получает ещё одно погребально-памятное давление через монастырские дороги и церковный контроль.,предвестники: слухи у торга и пристаней|предвестники: изменение поведения NPC|предвестники: задержки у дворов/ворот/дорог|предвестники: осторожность в сделках и просьбах,Говорят: смерть анкудина/константина и погребение в хутыни. Подробности каждый пересказывает по-своему.,"Давление может менять доступность дорог, ворот, пристаней, бродов и зимников; конкретное состояние маршрута фиксируется только в party-базе.",Событие задаёт направление рыночного давления без точных цен.,воск|свечи|хлеб|рыба|ткань,"Власти могут усиливать сторожу, принимать жалобы, собирать людей, задерживать доступ или действовать через послов и старших.","{""background_npc"":[""пересказывают слухи"",""избегают лишних слов"",""следуют текущему порядку места""],""scene_npc"":[""могут требовать поручителя"",""могут задерживать разговор из-за страха или приказа""],""key_npc"":[""могут менять планы, собирать людей, закрывать доступ или посылать вести""]}","Предметы могут появляться только как party-level материализация с владельцем, местом, доступом, риском и лимитом.","видимые признаки текущей фазы|слухи с неизвестной истинностью|лично услышанные рассказы|наблюдаемые задержки, цены-направления и поведение людей","точная будущая дата следующей фазы|истинность слуха|скрытая причина события|объективный исход до видимого проявления|полная карта войны или политики|решения власти, которых персонаж не мог узнать",gn_nov_g1_04_04_g3_001_hutynskaya_monastyrskaya_okruga|gn_nov_g1_03_04_g2_08_monastery_church_belt|gn_nov_g1_03_04_g3_024_podbore_gorod|gn_nov_g1_03_04_g3_003_novgorodskiy_torg|gn_nov_g1_03_04_g3_007_novgorodskaya_pristan_na_volhove,,"черновой пересказ LLM (не цитата издания и не ссылка на статью/страницу): ""A.D. 1247: Kostyantin/Ankudin died and was laid in St Saviour at Khutyn""",src_novgorod_chronicle_michell_forbes_1914,C,candidate,false,,"не сверено построчно с текстом НПЛ ни по sqlite, ни по книжным свидетельствам в этом проходе; требует полного аудита (см. README gaps)"
nov_hist_1247_001,nov_hist_1247_001_escalation,1247-05-01T09:00:00,true,spring,church,escalation,Смерть Анкудина/Константина и погребение в Хутыни,"Нарастание: Давление меняет дороги, доступ, сделки и поведение людей. Хутынь получает ещё одно погребально-памятное давление через монастырские дороги и церковный контроль.",Хутынь получает ещё одно погребально-памятное давление через монастырские дороги и церковный контроль.,нарастание: слухи у торга и пристаней|нарастание: изменение поведения NPC|нарастание: задержки у дворов/ворот/дорог|нарастание: осторожность в сделках и просьбах,Говорят: смерть анкудина/константина и погребение в хутыни. Подробности каждый пересказывает по-своему.,"Давление может менять доступность дорог, ворот, пристаней, бродов и зимников; конкретное состояние маршрута фиксируется только в party-базе.",Событие задаёт направление рыночного давления без точных цен.,воск|свечи|хлеб|рыба|ткань,"Власти могут усиливать сторожу, принимать жалобы, собирать людей, задерживать доступ или действовать через послов и старших.","{""background_npc"":[""пересказывают слухи"",""избегают лишних слов"",""следуют текущему порядку места""],""scene_npc"":[""могут требовать поручителя"",""могут задерживать разговор из-за страха или приказа""],""key_npc"":[""могут менять планы, собирать людей, закрывать доступ или посылать вести""]}","Предметы могут появляться только как party-level материализация с владельцем, местом, доступом, риском и лимитом.","видимые признаки текущей фазы|слухи с неизвестной истинностью|лично услышанные рассказы|наблюдаемые задержки, цены-направления и поведение людей","точная будущая дата следующей фазы|истинность слуха|скрытая причина события|объективный исход до видимого проявления|полная карта войны или политики|решения власти, которых персонаж не мог узнать",gn_nov_g1_04_04_g3_001_hutynskaya_monastyrskaya_okruga|gn_nov_g1_03_04_g2_08_monastery_church_belt|gn_nov_g1_03_04_g3_024_podbore_gorod|gn_nov_g1_03_04_g3_003_novgorodskiy_torg|gn_nov_g1_03_04_g3_007_novgorodskaya_pristan_na_volhove,,"черновой пересказ LLM (не цитата издания и не ссылка на статью/страницу): ""A.D. 1247: Kostyantin/Ankudin died and was laid in St Saviour at Khutyn""",src_novgorod_chronicle_michell_forbes_1914,C,candidate,false,,"не сверено построчно с текстом НПЛ ни по sqlite, ни по книжным свидетельствам в этом проходе; требует полного аудита (см. README gaps)"
nov_hist_1247_001,nov_hist_1247_001_impact,1247-05-10T13:00:00,true,spring,church,impact,Смерть Анкудина/Константина и погребение в Хутыни,Удар: Событие прямо задевает связанные узлы карты. Хутынь получает ещё одно погребально-памятное давление через монастырские дороги и церковный контроль.,Хутынь получает ещё одно погребально-памятное давление через монастырские дороги и церковный контроль.,удар: слухи у торга и пристаней|удар: изменение поведения NPC|удар: задержки у дворов/ворот/дорог|удар: осторожность в сделках и просьбах,Говорят: смерть анкудина/константина и погребение в хутыни. Подробности каждый пересказывает по-своему.,"Давление может менять доступность дорог, ворот, пристаней, бродов и зимников; конкретное состояние маршрута фиксируется только в party-базе.",Событие задаёт направление рыночного давления без точных цен.,воск|свечи|хлеб|рыба|ткань,"Власти могут усиливать сторожу, принимать жалобы, собирать людей, задерживать доступ или действовать через послов и старших.","{""background_npc"":[""пересказывают слухи"",""избегают лишних слов"",""следуют текущему порядку места""],""scene_npc"":[""могут требовать поручителя"",""могут задерживать разговор из-за страха или приказа""],""key_npc"":[""могут менять планы, собирать людей, закрывать доступ или посылать вести""]}","Предметы могут появляться только как party-level материализация с владельцем, местом, доступом, риском и лимитом.","видимые признаки текущей фазы|слухи с неизвестной истинностью|лично услышанные рассказы|наблюдаемые задержки, цены-направления и поведение людей","точная будущая дата следующей фазы|истинность слуха|скрытая причина события|объективный исход до видимого проявления|полная карта войны или политики|решения власти, которых персонаж не мог узнать",gn_nov_g1_04_04_g3_001_hutynskaya_monastyrskaya_okruga|gn_nov_g1_03_04_g2_08_monastery_church_belt|gn_nov_g1_03_04_g3_024_podbore_gorod|gn_nov_g1_03_04_g3_003_novgorodskiy_torg|gn_nov_g1_03_04_g3_007_novgorodskaya_pristan_na_volhove,,"черновой пересказ LLM (не цитата издания и не ссылка на статью/страницу): ""A.D. 1247: Kostyantin/Ankudin died and was laid in St Saviour at Khutyn""",src_novgorod_chronicle_michell_forbes_1914,C,candidate,false,,"не сверено построчно с текстом НПЛ ни по sqlite, ни по книжным свидетельствам в этом проходе; требует полного аудита (см. README gaps)"
nov_hist_1247_001,nov_hist_1247_001_aftermath,1247-05-25T09:00:00,true,spring,church,aftermath,Смерть Анкудина/Константина и погребение в Хутыни,"Последствия: Остаются последствия: страх, дефицит, траур, долг, осторожность или новые ожидания. Хутынь получает ещё одно погребально-памятное давление через монастырские дороги и церковный контроль.",Хутынь получает ещё одно погребально-памятное давление через монастырские дороги и церковный контроль.,последствия: слухи у торга и пристаней|последствия: изменение поведения NPC|последствия: задержки у дворов/ворот/дорог|последствия: осторожность в сделках и просьбах,Говорят: смерть анкудина/константина и погребение в хутыни. Подробности каждый пересказывает по-своему.,"Давление может менять доступность дорог, ворот, пристаней, бродов и зимников; конкретное состояние маршрута фиксируется только в party-базе.",Событие задаёт направление рыночного давления без точных цен.,воск|свечи|хлеб|рыба|ткань,"Власти могут усиливать сторожу, принимать жалобы, собирать людей, задерживать доступ или действовать через послов и старших.","{""background_npc"":[""пересказывают слухи"",""избегают лишних слов"",""следуют текущему порядку места""],""scene_npc"":[""могут требовать поручителя"",""могут задерживать разговор из-за страха или приказа""],""key_npc"":[""могут менять планы, собирать людей, закрывать доступ или посылать вести""]}","Предметы могут появляться только как party-level материализация с владельцем, местом, доступом, риском и лимитом.","видимые признаки текущей фазы|слухи с неизвестной истинностью|лично услышанные рассказы|наблюдаемые задержки, цены-направления и поведение людей","точная будущая дата следующей фазы|истинность слуха|скрытая причина события|объективный исход до видимого проявления|полная карта войны или политики|решения власти, которых персонаж не мог узнать",gn_nov_g1_04_04_g3_001_hutynskaya_monastyrskaya_okruga|gn_nov_g1_03_04_g2_08_monastery_church_belt|gn_nov_g1_03_04_g3_024_podbore_gorod|gn_nov_g1_03_04_g3_003_novgorodskiy_torg|gn_nov_g1_03_04_g3_007_novgorodskaya_pristan_na_volhove,,"черновой пересказ LLM (не цитата издания и не ссылка на статью/страницу): ""A.D. 1247: Kostyantin/Ankudin died and was laid in St Saviour at Khutyn""",src_novgorod_chronicle_michell_forbes_1914,C,candidate,false,,"не сверено построчно с текстом НПЛ ни по sqlite, ни по книжным свидетельствам в этом проходе; требует полного аудита (см. README gaps)"
nov_hist_1249_001,nov_hist_1249_001_background,1249-07-01T09:00:00,true,summer,church,background,Смерть владыки Спиридона,"Фон: Событие ещё входит как общий фон и дальние разговоры. Смерть владыки меняет церковную власть, доступ к церковной защите, клятвы, споры и городской порядок.","Смерть владыки меняет церковную власть, доступ к церковной защите, клятвы, споры и городской порядок.",фон: слухи у торга и пристаней|фон: изменение поведения NPC|фон: задержки у дворов/ворот/дорог|фон: осторожность в сделках и просьбах,Говорят: смерть владыки спиридона. Подробности каждый пересказывает по-своему.,"Давление может менять доступность дорог, ворот, пристаней, бродов и зимников; конкретное состояние маршрута фиксируется только в party-базе.",Событие задаёт направление рыночного давления без точных цен.,воск|свечи|хлеб|рыба|ткань,"Власти могут усиливать сторожу, принимать жалобы, собирать людей, задерживать доступ или действовать через послов и старших.","{""background_npc"":[""пересказывают слухи"",""избегают лишних слов"",""следуют текущему порядку места""],""scene_npc"":[""могут требовать поручителя"",""могут задерживать разговор из-за страха или приказа""],""key_npc"":[""могут менять планы, собирать людей, закрывать доступ или посылать вести""]}","Предметы могут появляться только как party-level материализация с владельцем, местом, доступом, риском и лимитом.","видимые признаки текущей фазы|слухи с неизвестной истинностью|лично услышанные рассказы|наблюдаемые задержки, цены-направления и поведение людей","точная будущая дата следующей фазы|истинность слуха|скрытая причина события|объективный исход до видимого проявления|полная карта войны или политики|решения власти, которых персонаж не мог узнать",gn_nov_g1_03_04_g3_024_podbore_gorod|gn_nov_g1_03_04_g2_08_monastery_church_belt|gn_nov_g1_03_04_g3_022_kamenka_gorod|gn_nov_g1_03_04_g3_003_novgorodskiy_torg|gn_nov_g1_03_04_g3_009_dvor_vlasti_v_novgorode,,"черновой пересказ LLM (не цитата издания и не ссылка на статью/страницу): ""A.D. 1249: Archbishop Spiridon died and was laid in St Sophia""",src_novgorod_chronicle_michell_forbes_1914,C,candidate,false,,"не сверено построчно с текстом НПЛ ни по sqlite, ни по книжным свидетельствам в этом проходе; требует полного аудита (см. README gaps)"
nov_hist_1249_001,nov_hist_1249_001_omens,1249-07-15T12:00:00,true,summer,church,omens,Смерть владыки Спиридона,"Предвестники: Появляются первые видимые признаки, слухи и задержки. Смерть владыки меняет церковную власть, доступ к церковной защите, клятвы, споры и городской порядок.","Смерть владыки меняет церковную власть, доступ к церковной защите, клятвы, споры и городской порядок.",предвестники: слухи у торга и пристаней|предвестники: изменение поведения NPC|предвестники: задержки у дворов/ворот/дорог|предвестники: осторожность в сделках и просьбах,Говорят: смерть владыки спиридона. Подробности каждый пересказывает по-своему.,"Давление может менять доступность дорог, ворот, пристаней, бродов и зимников; конкретное состояние маршрута фиксируется только в party-базе.",Событие задаёт направление рыночного давления без точных цен.,воск|свечи|хлеб|рыба|ткань,"Власти могут усиливать сторожу, принимать жалобы, собирать людей, задерживать доступ или действовать через послов и старших.","{""background_npc"":[""пересказывают слухи"",""избегают лишних слов"",""следуют текущему порядку места""],""scene_npc"":[""могут требовать поручителя"",""могут задерживать разговор из-за страха или приказа""],""key_npc"":[""могут менять планы, собирать людей, закрывать доступ или посылать вести""]}","Предметы могут появляться только как party-level материализация с владельцем, местом, доступом, риском и лимитом.","видимые признаки текущей фазы|слухи с неизвестной истинностью|лично услышанные рассказы|наблюдаемые задержки, цены-направления и поведение людей","точная будущая дата следующей фазы|истинность слуха|скрытая причина события|объективный исход до видимого проявления|полная карта войны или политики|решения власти, которых персонаж не мог узнать",gn_nov_g1_03_04_g3_024_podbore_gorod|gn_nov_g1_03_04_g2_08_monastery_church_belt|gn_nov_g1_03_04_g3_022_kamenka_gorod|gn_nov_g1_03_04_g3_003_novgorodskiy_torg|gn_nov_g1_03_04_g3_009_dvor_vlasti_v_novgorode,,"черновой пересказ LLM (не цитата издания и не ссылка на статью/страницу): ""A.D. 1249: Archbishop Spiridon died and was laid in St Sophia""",src_novgorod_chronicle_michell_forbes_1914,C,candidate,false,,"не сверено построчно с текстом НПЛ ни по sqlite, ни по книжным свидетельствам в этом проходе; требует полного аудита (см. README gaps)"
nov_hist_1249_001,nov_hist_1249_001_escalation,1249-08-01T09:00:00,true,summer,church,escalation,Смерть владыки Спиридона,"Нарастание: Давление меняет дороги, доступ, сделки и поведение людей. Смерть владыки меняет церковную власть, доступ к церковной защите, клятвы, споры и городской порядок.","Смерть владыки меняет церковную власть, доступ к церковной защите, клятвы, споры и городской порядок.",нарастание: слухи у торга и пристаней|нарастание: изменение поведения NPC|нарастание: задержки у дворов/ворот/дорог|нарастание: осторожность в сделках и просьбах,Говорят: смерть владыки спиридона. Подробности каждый пересказывает по-своему.,"Давление может менять доступность дорог, ворот, пристаней, бродов и зимников; конкретное состояние маршрута фиксируется только в party-базе.",Событие задаёт направление рыночного давления без точных цен.,воск|свечи|хлеб|рыба|ткань,"Власти могут усиливать сторожу, принимать жалобы, собирать людей, задерживать доступ или действовать через послов и старших.","{""background_npc"":[""пересказывают слухи"",""избегают лишних слов"",""следуют текущему порядку места""],""scene_npc"":[""могут требовать поручителя"",""могут задерживать разговор из-за страха или приказа""],""key_npc"":[""могут менять планы, собирать людей, закрывать доступ или посылать вести""]}","Предметы могут появляться только как party-level материализация с владельцем, местом, доступом, риском и лимитом.","видимые признаки текущей фазы|слухи с неизвестной истинностью|лично услышанные рассказы|наблюдаемые задержки, цены-направления и поведение людей","точная будущая дата следующей фазы|истинность слуха|скрытая причина события|объективный исход до видимого проявления|полная карта войны или политики|решения власти, которых персонаж не мог узнать",gn_nov_g1_03_04_g3_024_podbore_gorod|gn_nov_g1_03_04_g2_08_monastery_church_belt|gn_nov_g1_03_04_g3_022_kamenka_gorod|gn_nov_g1_03_04_g3_003_novgorodskiy_torg|gn_nov_g1_03_04_g3_009_dvor_vlasti_v_novgorode,,"черновой пересказ LLM (не цитата издания и не ссылка на статью/страницу): ""A.D. 1249: Archbishop Spiridon died and was laid in St Sophia""",src_novgorod_chronicle_michell_forbes_1914,C,candidate,false,,"не сверено построчно с текстом НПЛ ни по sqlite, ни по книжным свидетельствам в этом проходе; требует полного аудита (см. README gaps)"
nov_hist_1249_001,nov_hist_1249_001_impact,1249-08-10T13:00:00,true,summer,church,impact,Смерть владыки Спиридона,"Удар: Событие прямо задевает связанные узлы карты. Смерть владыки меняет церковную власть, доступ к церковной защите, клятвы, споры и городской порядок.","Смерть владыки меняет церковную власть, доступ к церковной защите, клятвы, споры и городской порядок.",удар: слухи у торга и пристаней|удар: изменение поведения NPC|удар: задержки у дворов/ворот/дорог|удар: осторожность в сделках и просьбах,Говорят: смерть владыки спиридона. Подробности каждый пересказывает по-своему.,"Давление может менять доступность дорог, ворот, пристаней, бродов и зимников; конкретное состояние маршрута фиксируется только в party-базе.",Событие задаёт направление рыночного давления без точных цен.,воск|свечи|хлеб|рыба|ткань,"Власти могут усиливать сторожу, принимать жалобы, собирать людей, задерживать доступ или действовать через послов и старших.","{""background_npc"":[""пересказывают слухи"",""избегают лишних слов"",""следуют текущему порядку места""],""scene_npc"":[""могут требовать поручителя"",""могут задерживать разговор из-за страха или приказа""],""key_npc"":[""могут менять планы, собирать людей, закрывать доступ или посылать вести""]}","Предметы могут появляться только как party-level материализация с владельцем, местом, доступом, риском и лимитом.","видимые признаки текущей фазы|слухи с неизвестной истинностью|лично услышанные рассказы|наблюдаемые задержки, цены-направления и поведение людей","точная будущая дата следующей фазы|истинность слуха|скрытая причина события|объективный исход до видимого проявления|полная карта войны или политики|решения власти, которых персонаж не мог узнать",gn_nov_g1_03_04_g3_024_podbore_gorod|gn_nov_g1_03_04_g2_08_monastery_church_belt|gn_nov_g1_03_04_g3_022_kamenka_gorod|gn_nov_g1_03_04_g3_003_novgorodskiy_torg|gn_nov_g1_03_04_g3_009_dvor_vlasti_v_novgorode,,"черновой пересказ LLM (не цитата издания и не ссылка на статью/страницу): ""A.D. 1249: Archbishop Spiridon died and was laid in St Sophia""",src_novgorod_chronicle_michell_forbes_1914,C,candidate,false,,"не сверено построчно с текстом НПЛ ни по sqlite, ни по книжным свидетельствам в этом проходе; требует полного аудита (см. README gaps)"
