id	scale_level	node_type	title	parent_node_id	region_cell_code	g1_type	place_template_id	evidence_status	status	confidence
gn_nov_g1_02_06_g4_004_gluhaya_luka_u_volhov_derevnya_03_senior_yard	G4	location	Глухая Лука у Волхова: деревня: старший двор	gn_nov_g1_02_06_g3_004_gluhaya_luka_u_volhov_derevnya	nov_g1_02_06	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_004_gluhaya_luka_u_volhov_derevnya_04_household_yards	G4	location	Глухая Лука у Волхова: деревня: обычные крестьянские дворы	gn_nov_g1_02_06_g3_004_gluhaya_luka_u_volhov_derevnya	nov_g1_02_06	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_004_gluhaya_luka_u_volhov_derevnya_05_poor_edge_yards	G4	location	Глухая Лука у Волхова: деревня: крайние дворы у околицы	gn_nov_g1_02_06_g3_004_gluhaya_luka_u_volhov_derevnya	nov_g1_02_06	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_004_gluhaya_luka_u_volhov_derevnya_06_barn_klet_strip	G4	location	Глухая Лука у Волхова: деревня: амбарная и клетская полоса	gn_nov_g1_02_06_g3_004_gluhaya_luka_u_volhov_derevnya	nov_g1_02_06	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_004_gluhaya_luka_u_volhov_derevnya_07_cattle_pens	G4	location	Глухая Лука у Волхова: деревня: скотные загоны	gn_nov_g1_02_06_g3_004_gluhaya_luka_u_volhov_derevnya	nov_g1_02_06	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_004_gluhaya_luka_u_volhov_derevnya_08_water_place	G4	location	Глухая Лука у Волхова: деревня: колодец, ручей или береговое место	gn_nov_g1_02_06_g3_004_gluhaya_luka_u_volhov_derevnya	nov_g1_02_06	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_004_gluhaya_luka_u_volhov_derevnya_09_gardens_and_hemp	G4	location	Глухая Лука у Волхова: деревня: огороды и конопляники	gn_nov_g1_02_06_g3_004_gluhaya_luka_u_volhov_derevnya	nov_g1_02_06	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_004_gluhaya_luka_u_volhov_derevnya_10_field_forest_exit	G4	location	Глухая Лука у Волхова: деревня: выход к полю, покосу или лесу	gn_nov_g1_02_06_g3_004_gluhaya_luka_u_volhov_derevnya	nov_g1_02_06	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_005_olshanik_na_volhov_brod_01_road_approach	G4	location	Нижний Ольшаник на Волхове: брод: подход дороги к броду	gn_nov_g1_02_06_g3_005_olshanik_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_005_olshanik_na_volhov_brod_02_waiting_bank	G4	location	Нижний Ольшаник на Волхове: брод: берег ожидания	gn_nov_g1_02_06_g3_005_olshanik_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_005_olshanik_na_volhov_brod_03_ford_slope	G4	location	Нижний Ольшаник на Волхове: брод: спуск к воде	gn_nov_g1_02_06_g3_005_olshanik_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_005_olshanik_na_volhov_brod_04_crossing_line	G4	location	Нижний Ольшаник на Волхове: брод: бродовая полоса	gn_nov_g1_02_06_g3_005_olshanik_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_005_olshanik_na_volhov_brod_05_shallow_marker	G4	location	Нижний Ольшаник на Волхове: брод: место вехи или мелководья	gn_nov_g1_02_06_g3_005_olshanik_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_005_olshanik_na_volhov_brod_06_cattle_waiting	G4	location	Нижний Ольшаник на Волхове: брод: площадка для скота и возов	gn_nov_g1_02_06_g3_005_olshanik_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_005_olshanik_na_volhov_brod_07_shelter_shed	G4	location	Нижний Ольшаник на Волхове: брод: навес или малый сарай	gn_nov_g1_02_06_g3_005_olshanik_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_005_olshanik_na_volhov_brod_08_camp_fire	G4	location	Нижний Ольшаник на Волхове: брод: кострище путников	gn_nov_g1_02_06_g3_005_olshanik_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_005_olshanik_na_volhov_brod_09_opposite_road	G4	location	Нижний Ольшаник на Волхове: брод: выход на противоположную дорогу	gn_nov_g1_02_06_g3_005_olshanik_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_006_staryy_sled_ohotnichiy_stan_01_track_entry	G4	location	Нижнее Следово: охотничий стан: тропа к стану	gn_nov_g1_02_06_g3_006_staryy_sled_ohotnichiy_stan	nov_g1_02_06	dense_river_road	pt_hunting_camp	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_006_staryy_sled_ohotnichiy_stan_02_camp_fire	G4	location	Нижнее Следово: охотничий стан: кострище	gn_nov_g1_02_06_g3_006_staryy_sled_ohotnichiy_stan	nov_g1_02_06	dense_river_road	pt_hunting_camp	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_006_staryy_sled_ohotnichiy_stan_03_hut_or_shelter	G4	location	Нижнее Следово: охотничий стан: изба, шалаш или навес	gn_nov_g1_02_06_g3_006_staryy_sled_ohotnichiy_stan	nov_g1_02_06	dense_river_road	pt_hunting_camp	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_006_staryy_sled_ohotnichiy_stan_04_wood_stack	G4	location	Нижнее Следово: охотничий стан: дрова и сушняк	gn_nov_g1_02_06_g3_006_staryy_sled_ohotnichiy_stan	nov_g1_02_06	dense_river_road	pt_hunting_camp	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_006_staryy_sled_ohotnichiy_stan_05_tool_storage	G4	location	Нижнее Следово: охотничий стан: снасти, ловушки или инструмент	gn_nov_g1_02_06_g3_006_staryy_sled_ohotnichiy_stan	nov_g1_02_06	dense_river_road	pt_hunting_camp	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_006_staryy_sled_ohotnichiy_stan_06_water_spot	G4	location	Нижнее Следово: охотничий стан: ручей или мокрое место	gn_nov_g1_02_06_g3_006_staryy_sled_ohotnichiy_stan	nov_g1_02_06	dense_river_road	pt_hunting_camp	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_006_staryy_sled_ohotnichiy_stan_07_resource_line	G4	location	Нижнее Следово: охотничий стан: тропа к ловушкам, делянке или бортям	gn_nov_g1_02_06_g3_006_staryy_sled_ohotnichiy_stan	nov_g1_02_06	dense_river_road	pt_hunting_camp	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_007_kamenka_na_volhov_brod_01_road_approach	G4	location	Нижняя Каменка на Волхове: брод: подход дороги к броду	gn_nov_g1_02_06_g3_007_kamenka_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_007_kamenka_na_volhov_brod_02_waiting_bank	G4	location	Нижняя Каменка на Волхове: брод: берег ожидания	gn_nov_g1_02_06_g3_007_kamenka_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_007_kamenka_na_volhov_brod_03_ford_slope	G4	location	Нижняя Каменка на Волхове: брод: спуск к воде	gn_nov_g1_02_06_g3_007_kamenka_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_007_kamenka_na_volhov_brod_04_crossing_line	G4	location	Нижняя Каменка на Волхове: брод: бродовая полоса	gn_nov_g1_02_06_g3_007_kamenka_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_007_kamenka_na_volhov_brod_05_shallow_marker	G4	location	Нижняя Каменка на Волхове: брод: место вехи или мелководья	gn_nov_g1_02_06_g3_007_kamenka_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_007_kamenka_na_volhov_brod_06_cattle_waiting	G4	location	Нижняя Каменка на Волхове: брод: площадка для скота и возов	gn_nov_g1_02_06_g3_007_kamenka_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_007_kamenka_na_volhov_brod_07_shelter_shed	G4	location	Нижняя Каменка на Волхове: брод: навес или малый сарай	gn_nov_g1_02_06_g3_007_kamenka_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_007_kamenka_na_volhov_brod_08_camp_fire	G4	location	Нижняя Каменка на Волхове: брод: кострище путников	gn_nov_g1_02_06_g3_007_kamenka_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_007_kamenka_na_volhov_brod_09_opposite_road	G4	location	Нижняя Каменка на Волхове: брод: выход на противоположную дорогу	gn_nov_g1_02_06_g3_007_kamenka_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_008_zareche_u_volhov_derevnya_01_entry_track	G4	location	Заречье у Волхова: деревня: въездная тропа деревни	gn_nov_g1_02_06_g3_008_zareche_u_volhov_derevnya	nov_g1_02_06	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_008_zareche_u_volhov_derevnya_02_village_passage	G4	location	Заречье у Волхова: деревня: проход между дворами	gn_nov_g1_02_06_g3_008_zareche_u_volhov_derevnya	nov_g1_02_06	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_008_zareche_u_volhov_derevnya_03_senior_yard	G4	location	Заречье у Волхова: деревня: старший двор	gn_nov_g1_02_06_g3_008_zareche_u_volhov_derevnya	nov_g1_02_06	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_008_zareche_u_volhov_derevnya_04_household_yards	G4	location	Заречье у Волхова: деревня: обычные крестьянские дворы	gn_nov_g1_02_06_g3_008_zareche_u_volhov_derevnya	nov_g1_02_06	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_008_zareche_u_volhov_derevnya_05_poor_edge_yards	G4	location	Заречье у Волхова: деревня: крайние дворы у околицы	gn_nov_g1_02_06_g3_008_zareche_u_volhov_derevnya	nov_g1_02_06	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_008_zareche_u_volhov_derevnya_06_barn_klet_strip	G4	location	Заречье у Волхова: деревня: амбарная и клетская полоса	gn_nov_g1_02_06_g3_008_zareche_u_volhov_derevnya	nov_g1_02_06	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_008_zareche_u_volhov_derevnya_07_cattle_pens	G4	location	Заречье у Волхова: деревня: скотные загоны	gn_nov_g1_02_06_g3_008_zareche_u_volhov_derevnya	nov_g1_02_06	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_008_zareche_u_volhov_derevnya_08_water_place	G4	location	Заречье у Волхова: деревня: колодец, ручей или береговое место	gn_nov_g1_02_06_g3_008_zareche_u_volhov_derevnya	nov_g1_02_06	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_008_zareche_u_volhov_derevnya_09_gardens_and_hemp	G4	location	Заречье у Волхова: деревня: огороды и конопляники	gn_nov_g1_02_06_g3_008_zareche_u_volhov_derevnya	nov_g1_02_06	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_008_zareche_u_volhov_derevnya_10_field_forest_exit	G4	location	Заречье у Волхова: деревня: выход к полю, покосу или лесу	gn_nov_g1_02_06_g3_008_zareche_u_volhov_derevnya	nov_g1_02_06	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_009_podbore_na_volhov_brod_01_road_approach	G4	location	Подборье на Волхове: брод: подход дороги к броду	gn_nov_g1_02_06_g3_009_podbore_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_009_podbore_na_volhov_brod_02_waiting_bank	G4	location	Подборье на Волхове: брод: берег ожидания	gn_nov_g1_02_06_g3_009_podbore_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_009_podbore_na_volhov_brod_03_ford_slope	G4	location	Подборье на Волхове: брод: спуск к воде	gn_nov_g1_02_06_g3_009_podbore_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_009_podbore_na_volhov_brod_04_crossing_line	G4	location	Подборье на Волхове: брод: бродовая полоса	gn_nov_g1_02_06_g3_009_podbore_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_009_podbore_na_volhov_brod_05_shallow_marker	G4	location	Подборье на Волхове: брод: место вехи или мелководья	gn_nov_g1_02_06_g3_009_podbore_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_009_podbore_na_volhov_brod_06_cattle_waiting	G4	location	Подборье на Волхове: брод: площадка для скота и возов	gn_nov_g1_02_06_g3_009_podbore_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_009_podbore_na_volhov_brod_07_shelter_shed	G4	location	Подборье на Волхове: брод: навес или малый сарай	gn_nov_g1_02_06_g3_009_podbore_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_009_podbore_na_volhov_brod_08_camp_fire	G4	location	Подборье на Волхове: брод: кострище путников	gn_nov_g1_02_06_g3_009_podbore_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_009_podbore_na_volhov_brod_09_opposite_road	G4	location	Подборье на Волхове: брод: выход на противоположную дорогу	gn_nov_g1_02_06_g3_009_podbore_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_010_ruchi_u_volhov_derevnya_01_entry_track	G4	location	Нижние Ручьи у Волхова: деревня: въездная тропа деревни	gn_nov_g1_02_06_g3_010_ruchi_u_volhov_derevnya	nov_g1_02_06	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_010_ruchi_u_volhov_derevnya_02_village_passage	G4	location	Нижние Ручьи у Волхова: деревня: проход между дворами	gn_nov_g1_02_06_g3_010_ruchi_u_volhov_derevnya	nov_g1_02_06	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_010_ruchi_u_volhov_derevnya_03_senior_yard	G4	location	Нижние Ручьи у Волхова: деревня: старший двор	gn_nov_g1_02_06_g3_010_ruchi_u_volhov_derevnya	nov_g1_02_06	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_010_ruchi_u_volhov_derevnya_04_household_yards	G4	location	Нижние Ручьи у Волхова: деревня: обычные крестьянские дворы	gn_nov_g1_02_06_g3_010_ruchi_u_volhov_derevnya	nov_g1_02_06	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_010_ruchi_u_volhov_derevnya_05_poor_edge_yards	G4	location	Нижние Ручьи у Волхова: деревня: крайние дворы у околицы	gn_nov_g1_02_06_g3_010_ruchi_u_volhov_derevnya	nov_g1_02_06	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_010_ruchi_u_volhov_derevnya_06_barn_klet_strip	G4	location	Нижние Ручьи у Волхова: деревня: амбарная и клетская полоса	gn_nov_g1_02_06_g3_010_ruchi_u_volhov_derevnya	nov_g1_02_06	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_010_ruchi_u_volhov_derevnya_07_cattle_pens	G4	location	Нижние Ручьи у Волхова: деревня: скотные загоны	gn_nov_g1_02_06_g3_010_ruchi_u_volhov_derevnya	nov_g1_02_06	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_010_ruchi_u_volhov_derevnya_08_water_place	G4	location	Нижние Ручьи у Волхова: деревня: колодец, ручей или береговое место	gn_nov_g1_02_06_g3_010_ruchi_u_volhov_derevnya	nov_g1_02_06	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_010_ruchi_u_volhov_derevnya_09_gardens_and_hemp	G4	location	Нижние Ручьи у Волхова: деревня: огороды и конопляники	gn_nov_g1_02_06_g3_010_ruchi_u_volhov_derevnya	nov_g1_02_06	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_010_ruchi_u_volhov_derevnya_10_field_forest_exit	G4	location	Нижние Ручьи у Волхова: деревня: выход к полю, покосу или лесу	gn_nov_g1_02_06_g3_010_ruchi_u_volhov_derevnya	nov_g1_02_06	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_011_malyy_bor_na_volhov_brod_01_road_approach	G4	location	Нижний Малый Бор на Волхове: брод: подход дороги к броду	gn_nov_g1_02_06_g3_011_malyy_bor_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_011_malyy_bor_na_volhov_brod_02_waiting_bank	G4	location	Нижний Малый Бор на Волхове: брод: берег ожидания	gn_nov_g1_02_06_g3_011_malyy_bor_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_011_malyy_bor_na_volhov_brod_03_ford_slope	G4	location	Нижний Малый Бор на Волхове: брод: спуск к воде	gn_nov_g1_02_06_g3_011_malyy_bor_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_011_malyy_bor_na_volhov_brod_04_crossing_line	G4	location	Нижний Малый Бор на Волхове: брод: бродовая полоса	gn_nov_g1_02_06_g3_011_malyy_bor_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_011_malyy_bor_na_volhov_brod_05_shallow_marker	G4	location	Нижний Малый Бор на Волхове: брод: место вехи или мелководья	gn_nov_g1_02_06_g3_011_malyy_bor_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_011_malyy_bor_na_volhov_brod_06_cattle_waiting	G4	location	Нижний Малый Бор на Волхове: брод: площадка для скота и возов	gn_nov_g1_02_06_g3_011_malyy_bor_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_011_malyy_bor_na_volhov_brod_07_shelter_shed	G4	location	Нижний Малый Бор на Волхове: брод: навес или малый сарай	gn_nov_g1_02_06_g3_011_malyy_bor_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_011_malyy_bor_na_volhov_brod_08_camp_fire	G4	location	Нижний Малый Бор на Волхове: брод: кострище путников	gn_nov_g1_02_06_g3_011_malyy_bor_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_011_malyy_bor_na_volhov_brod_09_opposite_road	G4	location	Нижний Малый Бор на Волхове: брод: выход на противоположную дорогу	gn_nov_g1_02_06_g3_011_malyy_bor_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_012_verhnie_luga_na_volhov_brod_01_road_approach	G4	location	Верхние Луга на Волхове: брод: подход дороги к броду	gn_nov_g1_02_06_g3_012_verhnie_luga_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_012_verhnie_luga_na_volhov_brod_02_waiting_bank	G4	location	Верхние Луга на Волхове: брод: берег ожидания	gn_nov_g1_02_06_g3_012_verhnie_luga_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_012_verhnie_luga_na_volhov_brod_03_ford_slope	G4	location	Верхние Луга на Волхове: брод: спуск к воде	gn_nov_g1_02_06_g3_012_verhnie_luga_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_012_verhnie_luga_na_volhov_brod_04_crossing_line	G4	location	Верхние Луга на Волхове: брод: бродовая полоса	gn_nov_g1_02_06_g3_012_verhnie_luga_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_012_verhnie_luga_na_volhov_brod_05_shallow_marker	G4	location	Верхние Луга на Волхове: брод: место вехи или мелководья	gn_nov_g1_02_06_g3_012_verhnie_luga_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_012_verhnie_luga_na_volhov_brod_06_cattle_waiting	G4	location	Верхние Луга на Волхове: брод: площадка для скота и возов	gn_nov_g1_02_06_g3_012_verhnie_luga_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_012_verhnie_luga_na_volhov_brod_07_shelter_shed	G4	location	Верхние Луга на Волхове: брод: навес или малый сарай	gn_nov_g1_02_06_g3_012_verhnie_luga_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_012_verhnie_luga_na_volhov_brod_08_camp_fire	G4	location	Верхние Луга на Волхове: брод: кострище путников	gn_nov_g1_02_06_g3_012_verhnie_luga_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_012_verhnie_luga_na_volhov_brod_09_opposite_road	G4	location	Верхние Луга на Волхове: брод: выход на противоположную дорогу	gn_nov_g1_02_06_g3_012_verhnie_luga_na_volhov_brod	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_013_nizhniy_pochinok_u_volhov_derevnya_01_entry_track	G4	location	Верхнее Починье у Волхова: деревня: въездная тропа деревни	gn_nov_g1_02_06_g3_013_nizhniy_pochinok_u_volhov_derevnya	nov_g1_02_06	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_013_nizhniy_pochinok_u_volhov_derevnya_02_village_passage	G4	location	Верхнее Починье у Волхова: деревня: проход между дворами	gn_nov_g1_02_06_g3_013_nizhniy_pochinok_u_volhov_derevnya	nov_g1_02_06	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_013_nizhniy_pochinok_u_volhov_derevnya_03_senior_yard	G4	location	Верхнее Починье у Волхова: деревня: старший двор	gn_nov_g1_02_06_g3_013_nizhniy_pochinok_u_volhov_derevnya	nov_g1_02_06	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_013_nizhniy_pochinok_u_volhov_derevnya_04_household_yards	G4	location	Верхнее Починье у Волхова: деревня: обычные крестьянские дворы	gn_nov_g1_02_06_g3_013_nizhniy_pochinok_u_volhov_derevnya	nov_g1_02_06	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_013_nizhniy_pochinok_u_volhov_derevnya_05_poor_edge_yards	G4	location	Верхнее Починье у Волхова: деревня: крайние дворы у околицы	gn_nov_g1_02_06_g3_013_nizhniy_pochinok_u_volhov_derevnya	nov_g1_02_06	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_013_nizhniy_pochinok_u_volhov_derevnya_06_barn_klet_strip	G4	location	Верхнее Починье у Волхова: деревня: амбарная и клетская полоса	gn_nov_g1_02_06_g3_013_nizhniy_pochinok_u_volhov_derevnya	nov_g1_02_06	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_013_nizhniy_pochinok_u_volhov_derevnya_07_cattle_pens	G4	location	Верхнее Починье у Волхова: деревня: скотные загоны	gn_nov_g1_02_06_g3_013_nizhniy_pochinok_u_volhov_derevnya	nov_g1_02_06	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_013_nizhniy_pochinok_u_volhov_derevnya_08_water_place	G4	location	Верхнее Починье у Волхова: деревня: колодец, ручей или береговое место	gn_nov_g1_02_06_g3_013_nizhniy_pochinok_u_volhov_derevnya	nov_g1_02_06	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_013_nizhniy_pochinok_u_volhov_derevnya_09_gardens_and_hemp	G4	location	Верхнее Починье у Волхова: деревня: огороды и конопляники	gn_nov_g1_02_06_g3_013_nizhniy_pochinok_u_volhov_derevnya	nov_g1_02_06	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_02_06_g4_013_nizhniy_pochinok_u_volhov_derevnya_10_field_forest_exit	G4	location	Верхнее Починье у Волхова: деревня: выход к полю, покосу или лесу	gn_nov_g1_02_06_g3_013_nizhniy_pochinok_u_volhov_derevnya	nov_g1_02_06	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
