id	slug	title	node_type	scale_level	parent_node_id	region_id	region_cell_code	grid_x	grid_y	g1_type	g2_zone_type	primary_landscape_template_id	secondary_landscape_template_ids	primary_water_body_template_id	secondary_water_body_template_ids	land_use_template_ids	route_template_ids_guidance	route_hint_edge_type	known_landmarks	canonical_corridors	summary	evidence_status	status	confidence	sources	audit_notes
gn_nov_g1_03_02_g2_13_winter_routes	nov_g1_03_02_g2_13_winter_routes	Зимний ход	road_segment	G2	gn_nov_g1_03_02	region_novgorod_land	nov_g1_03_02	3	2	urban_town	winter_routes	lt_alluvial_floodplain	"[""lt_wet_meadow"", ""lt_wet_lowland_forest""]"		[]	"[""lu_saltmaking_saltern"", ""lu_rainfed_arable"", ""lu_hay_meadow_cutting"", ""lu_inland_capture_fishing""]"	"[""rt_local_road"", ""rt_river_route"", ""rt_cart_track"", ""rt_winter_road""]"	winter_road	"[""Руса / Старая Русса"", ""Полисть"", ""Порусья""]"	"[""Русское соляное направление"", ""южное Приильменье""]"	G2-зона внутри nov_g1_03_02: зимний ход. Это зона территории, а не комната и не конкретная изба.	regional_typological	usable_with_caution	medium_low	"[""src_project_g1_g5_rules"", ""src_project_graph_architecture"", ""src_novgorod_region_g1_70""]"	Сгенерировано по типу G1 и разрешённым слоям G1; не является отдельным историческим фактом.
gn_nov_g1_03_02_g2_14_minor_track	nov_g1_03_02_g2_14_minor_track	Малая тропа	route_junction	G2	gn_nov_g1_03_02	region_novgorod_land	nov_g1_03_02	3	2	urban_town	minor_track	lt_alluvial_floodplain	"[""lt_wet_meadow"", ""lt_wet_lowland_forest""]"		[]	"[""lu_saltmaking_saltern"", ""lu_rainfed_arable"", ""lu_hay_meadow_cutting"", ""lu_inland_capture_fishing""]"	"[""rt_local_road"", ""rt_river_route"", ""rt_cart_track"", ""rt_winter_road""]"	path	"[""Руса / Старая Русса"", ""Полисть"", ""Порусья""]"	"[""Русское соляное направление"", ""южное Приильменье""]"	G2-зона внутри nov_g1_03_02: малая тропа. Это зона территории, а не комната и не конкретная изба.	regional_typological	usable_with_caution	medium_low	"[""src_project_g1_g5_rules"", ""src_project_graph_architecture"", ""src_novgorod_region_g1_70""]"	Сгенерировано по типу G1 и разрешённым слоям G1; не является отдельным историческим фактом.
gn_nov_g1_03_02_g2_15_meadow_patch	nov_g1_03_02_g2_15_meadow_patch	Малый луг	cell_subgraph	G2	gn_nov_g1_03_02	region_novgorod_land	nov_g1_03_02	3	2	urban_town	meadow_patch	lt_alluvial_floodplain	"[""lt_wet_meadow"", ""lt_wet_lowland_forest""]"		[]	"[""lu_saltmaking_saltern"", ""lu_rainfed_arable"", ""lu_hay_meadow_cutting"", ""lu_inland_capture_fishing""]"	"[""rt_local_road"", ""rt_river_route"", ""rt_cart_track"", ""rt_winter_road""]"	path	"[""Руса / Старая Русса"", ""Полисть"", ""Порусья""]"	"[""Русское соляное направление"", ""южное Приильменье""]"	G2-зона внутри nov_g1_03_02: малый луг. Это зона территории, а не комната и не конкретная изба.	regional_typological	usable_with_caution	medium_low	"[""src_project_g1_g5_rules"", ""src_project_graph_architecture"", ""src_novgorod_region_g1_70""]"	Сгенерировано по типу G1 и разрешённым слоям G1; не является отдельным историческим фактом.
gn_nov_g1_03_02_g2_16_wood_patch	nov_g1_03_02_g2_16_wood_patch	Лесной край	cell_subgraph	G2	gn_nov_g1_03_02	region_novgorod_land	nov_g1_03_02	3	2	urban_town	wood_patch	lt_alluvial_floodplain	"[""lt_wet_meadow"", ""lt_wet_lowland_forest""]"		[]	"[""lu_saltmaking_saltern"", ""lu_rainfed_arable"", ""lu_hay_meadow_cutting"", ""lu_inland_capture_fishing""]"	"[""rt_local_road"", ""rt_river_route"", ""rt_cart_track"", ""rt_winter_road""]"	forest_track	"[""Руса / Старая Русса"", ""Полисть"", ""Порусья""]"	"[""Русское соляное направление"", ""южное Приильменье""]"	G2-зона внутри nov_g1_03_02: лесной край. Это зона территории, а не комната и не конкретная изба.	regional_typological	usable_with_caution	medium_low	"[""src_project_g1_g5_rules"", ""src_project_graph_architecture"", ""src_novgorod_region_g1_70""]"	Сгенерировано по типу G1 и разрешённым слоям G1; не является отдельным историческим фактом.
gn_nov_g1_03_02_g2_17_wet_patch	nov_g1_03_02_g2_17_wet_patch	Мокрый участок	cell_subgraph	G2	gn_nov_g1_03_02	region_novgorod_land	nov_g1_03_02	3	2	urban_town	wet_patch	lt_alluvial_floodplain	"[""lt_wet_meadow"", ""lt_wet_lowland_forest""]"		[]	"[""lu_saltmaking_saltern"", ""lu_rainfed_arable"", ""lu_hay_meadow_cutting"", ""lu_inland_capture_fishing""]"	"[""rt_local_road"", ""rt_river_route"", ""rt_cart_track"", ""rt_winter_road""]"	offroad_crossing	"[""Руса / Старая Русса"", ""Полисть"", ""Порусья""]"	"[""Русское соляное направление"", ""южное Приильменье""]"	G2-зона внутри nov_g1_03_02: мокрый участок. Это зона территории, а не комната и не конкретная изба.	regional_typological	usable_with_caution	medium_low	"[""src_project_g1_g5_rules"", ""src_project_graph_architecture"", ""src_novgorod_region_g1_70""]"	Сгенерировано по типу G1 и разрешённым слоям G1; не является отдельным историческим фактом.
gn_nov_g1_03_02_g2_18_resource_patch_extra	nov_g1_03_02_g2_18_resource_patch_extra	Малый промысловой участок	cell_subgraph	G2	gn_nov_g1_03_02	region_novgorod_land	nov_g1_03_02	3	2	urban_town	resource_patch_extra	lt_alluvial_floodplain	"[""lt_wet_meadow"", ""lt_wet_lowland_forest""]"		[]	"[""lu_saltmaking_saltern"", ""lu_rainfed_arable"", ""lu_hay_meadow_cutting"", ""lu_inland_capture_fishing""]"	"[""rt_local_road"", ""rt_river_route"", ""rt_cart_track"", ""rt_winter_road""]"	forest_track	"[""Руса / Старая Русса"", ""Полисть"", ""Порусья""]"	"[""Русское соляное направление"", ""южное Приильменье""]"	G2-зона внутри nov_g1_03_02: малый промысловой участок. Это зона территории, а не комната и не конкретная изба.	regional_typological	usable_with_caution	medium_low	"[""src_project_g1_g5_rules"", ""src_project_graph_architecture"", ""src_novgorod_region_g1_70""]"	Сгенерировано по типу G1 и разрешённым слоям G1; не является отдельным историческим фактом.
gn_nov_g1_03_02_g2_19_stream_crossing_extra	nov_g1_03_02_g2_19_stream_crossing_extra	Малый водный переход	ford	G2	gn_nov_g1_03_02	region_novgorod_land	nov_g1_03_02	3	2	urban_town	stream_crossing_extra	lt_alluvial_floodplain	"[""lt_wet_meadow"", ""lt_wet_lowland_forest""]"	wb_medium_river	"[""wb_small_river"", ""wb_spring""]"	"[""lu_saltmaking_saltern"", ""lu_rainfed_arable"", ""lu_hay_meadow_cutting"", ""lu_inland_capture_fishing""]"	"[""rt_local_road"", ""rt_river_route"", ""rt_cart_track"", ""rt_winter_road""]"	ford	"[""Руса / Старая Русса"", ""Полисть"", ""Порусья""]"	"[""Русское соляное направление"", ""южное Приильменье""]"	G2-зона внутри nov_g1_03_02: малый водный переход. Это зона территории, а не комната и не конкретная изба.	regional_typological	usable_with_caution	medium_low	"[""src_project_g1_g5_rules"", ""src_project_graph_architecture"", ""src_novgorod_region_g1_70""]"	Сгенерировано по типу G1 и разрешённым слоям G1; не является отдельным историческим фактом.
gn_nov_g1_03_02_g2_20_night_stop	nov_g1_03_02_g2_20_night_stop	Место стоянки/ночлега	cell_subgraph	G2	gn_nov_g1_03_02	region_novgorod_land	nov_g1_03_02	3	2	urban_town	night_stop	lt_alluvial_floodplain	"[""lt_wet_meadow"", ""lt_wet_lowland_forest""]"		[]	"[""lu_saltmaking_saltern"", ""lu_rainfed_arable"", ""lu_hay_meadow_cutting"", ""lu_inland_capture_fishing""]"	"[""rt_local_road"", ""rt_river_route"", ""rt_cart_track"", ""rt_winter_road""]"	path	"[""Руса / Старая Русса"", ""Полисть"", ""Порусья""]"	"[""Русское соляное направление"", ""южное Приильменье""]"	G2-зона внутри nov_g1_03_02: место стоянки/ночлега. Это зона территории, а не комната и не конкретная изба.	regional_typological	usable_with_caution	medium_low	"[""src_project_g1_g5_rules"", ""src_project_graph_architecture"", ""src_novgorod_region_g1_70""]"	Сгенерировано по типу G1 и разрешённым слоям G1; не является отдельным историческим фактом.
gn_nov_g1_03_02_g2_21_edge_exit	nov_g1_03_02_g2_21_edge_exit	Выход к соседней ячейке	border_crossing	G2	gn_nov_g1_03_02	region_novgorod_land	nov_g1_03_02	3	2	urban_town	edge_exit	lt_alluvial_floodplain	"[""lt_wet_meadow"", ""lt_wet_lowland_forest""]"		[]	"[""lu_saltmaking_saltern"", ""lu_rainfed_arable"", ""lu_hay_meadow_cutting"", ""lu_inland_capture_fishing""]"	"[""rt_local_road"", ""rt_river_route"", ""rt_cart_track"", ""rt_winter_road""]"	border_transition	"[""Руса / Старая Русса"", ""Полисть"", ""Порусья""]"	"[""Русское соляное направление"", ""южное Приильменье""]"	G2-зона внутри nov_g1_03_02: выход к соседней ячейке. Это зона территории, а не комната и не конкретная изба.	regional_typological	usable_with_caution	medium_low	"[""src_project_g1_g5_rules"", ""src_project_graph_architecture"", ""src_novgorod_region_g1_70""]"	Сгенерировано по типу G1 и разрешённым слоям G1; не является отдельным историческим фактом.
gn_nov_g1_03_02_g2_22_minor_track	nov_g1_03_02_g2_22_minor_track	Малая тропа	route_junction	G2	gn_nov_g1_03_02	region_novgorod_land	nov_g1_03_02	3	2	urban_town	minor_track	lt_alluvial_floodplain	"[""lt_wet_meadow"", ""lt_wet_lowland_forest""]"		[]	"[""lu_saltmaking_saltern"", ""lu_rainfed_arable"", ""lu_hay_meadow_cutting"", ""lu_inland_capture_fishing""]"	"[""rt_local_road"", ""rt_river_route"", ""rt_cart_track"", ""rt_winter_road""]"	path	"[""Руса / Старая Русса"", ""Полисть"", ""Порусья""]"	"[""Русское соляное направление"", ""южное Приильменье""]"	G2-зона внутри nov_g1_03_02: малая тропа. Это зона территории, а не комната и не конкретная изба.	regional_typological	usable_with_caution	medium_low	"[""src_project_g1_g5_rules"", ""src_project_graph_architecture"", ""src_novgorod_region_g1_70""]"	Сгенерировано по типу G1 и разрешённым слоям G1; не является отдельным историческим фактом.
gn_nov_g1_03_03_g2_01_main_corridor	nov_g1_03_03_g2_01_main_corridor	Главный речной/дорожный коридор	route_junction	G2	gn_nov_g1_03_03	region_novgorod_land	nov_g1_03_03	3	3	dense_river_road	main_corridor	lt_marsh_lake_margin	"[""lt_sandy_lake_shore"", ""lt_alluvial_floodplain""]"		[]	"[""lu_inland_capture_fishing"", ""lu_fish_weir_trap_operation"", ""lu_reed_sedge_harvest"", ""lu_hay_meadow_cutting""]"	"[""rt_lake_route"", ""rt_river_route"", ""rt_ferry"", ""rt_path""]"	corridor_segment	"[""Ильмень"", ""исток Волхова""]"	"[""Ильменское ядро"", ""Волховский путь""]"	G2-зона внутри nov_g1_03_03: главный речной/дорожный коридор. Это зона территории, а не комната и не конкретная изба.	source_backed_context	usable_with_caution	medium_low	"[""src_project_g1_g5_rules"", ""src_project_graph_architecture"", ""src_novgorod_region_g1_70""]"	Сгенерировано по типу G1 и разрешённым слоям G1; не является отдельным историческим фактом.
gn_nov_g1_03_03_g2_02_river_or_lake_edge	nov_g1_03_03_g2_02_river_or_lake_edge	Береговой ход (Волхов)	water_segment	G2	gn_nov_g1_03_03	region_novgorod_land	nov_g1_03_03	3	3	dense_river_road	river_or_lake_edge	lt_marsh_lake_margin	"[""lt_sandy_lake_shore"", ""lt_alluvial_floodplain""]"	wb_large_fresh_lake	"[""wb_large_river"", ""wb_river_channel""]"	"[""lu_inland_capture_fishing"", ""lu_fish_weir_trap_operation"", ""lu_reed_sedge_harvest"", ""lu_hay_meadow_cutting""]"	"[""rt_lake_route"", ""rt_river_route"", ""rt_ferry"", ""rt_path""]"	river	"[""Ильмень"", ""исток Волхова""]"	"[""Ильменское ядро"", ""Волховский путь""]"	G2-зона внутри nov_g1_03_03: береговой ход. Это зона территории, а не комната и не конкретная изба.	source_backed_context	usable_with_caution	medium_low	"[""src_project_g1_g5_rules"", ""src_project_graph_architecture"", ""src_novgorod_region_g1_70""]"	Сгенерировано по типу G1 и разрешённым слоям G1; не является отдельным историческим фактом.
gn_nov_g1_03_03_g2_03_landing_zone	nov_g1_03_03_g2_03_landing_zone	Высадка / лодочный подход (Волхов)	water_segment	G2	gn_nov_g1_03_03	region_novgorod_land	nov_g1_03_03	3	3	dense_river_road	landing_zone	lt_marsh_lake_margin	"[""lt_sandy_lake_shore"", ""lt_alluvial_floodplain""]"	wb_large_fresh_lake	"[""wb_large_river"", ""wb_river_channel""]"	"[""lu_inland_capture_fishing"", ""lu_fish_weir_trap_operation"", ""lu_reed_sedge_harvest"", ""lu_hay_meadow_cutting""]"	"[""rt_lake_route"", ""rt_river_route"", ""rt_ferry"", ""rt_path""]"	river	"[""Ильмень"", ""исток Волхова""]"	"[""Ильменское ядро"", ""Волховский путь""]"	G2-зона внутри nov_g1_03_03: высадка / лодочный подход. Это зона территории, а не комната и не конкретная изба.	regional_typological	usable_with_caution	medium_low	"[""src_project_g1_g5_rules"", ""src_project_graph_architecture"", ""src_novgorod_region_g1_70""]"	Сгенерировано по типу G1 и разрешённым слоям G1; не является отдельным историческим фактом.
gn_nov_g1_03_03_g2_04_ford_or_ferry	nov_g1_03_03_g2_04_ford_or_ferry	Переправочная зона (Волхов)	ford	G2	gn_nov_g1_03_03	region_novgorod_land	nov_g1_03_03	3	3	dense_river_road	ford_or_ferry	lt_marsh_lake_margin	"[""lt_sandy_lake_shore"", ""lt_alluvial_floodplain""]"	wb_large_fresh_lake	"[""wb_large_river"", ""wb_river_channel""]"	"[""lu_inland_capture_fishing"", ""lu_fish_weir_trap_operation"", ""lu_reed_sedge_harvest"", ""lu_hay_meadow_cutting""]"	"[""rt_lake_route"", ""rt_river_route"", ""rt_ferry"", ""rt_path""]"	ford	"[""Ильмень"", ""исток Волхова""]"	"[""Ильменское ядро"", ""Волховский путь""]"	G2-зона внутри nov_g1_03_03: переправочная зона. Это зона территории, а не комната и не конкретная изба.	regional_typological	usable_with_caution	medium_low	"[""src_project_g1_g5_rules"", ""src_project_graph_architecture"", ""src_novgorod_region_g1_70""]"	Сгенерировано по типу G1 и разрешённым слоям G1; не является отдельным историческим фактом.
gn_nov_g1_03_03_g2_05_market_or_pogost_approac	nov_g1_03_03_g2_05_market_or_pogost_approac	Подход к торгу/погосту	route_junction	G2	gn_nov_g1_03_03	region_novgorod_land	nov_g1_03_03	3	3	dense_river_road	market_or_pogost_approach	lt_marsh_lake_margin	"[""lt_sandy_lake_shore"", ""lt_alluvial_floodplain""]"		[]	"[""lu_inland_capture_fishing"", ""lu_fish_weir_trap_operation"", ""lu_reed_sedge_harvest"", ""lu_hay_meadow_cutting""]"	"[""rt_lake_route"", ""rt_river_route"", ""rt_ferry"", ""rt_path""]"	path	"[""Ильмень"", ""исток Волхова""]"	"[""Ильменское ядро"", ""Волховский путь""]"	G2-зона внутри nov_g1_03_03: подход к торгу/погосту. Это зона территории, а не комната и не конкретная изба.	regional_typological	usable_with_caution	medium_low	"[""src_project_g1_g5_rules"", ""src_project_graph_architecture"", ""src_novgorod_region_g1_70""]"	Сгенерировано по типу G1 и разрешённым слоям G1; не является отдельным историческим фактом.
gn_nov_g1_03_03_g2_06_rural_supply_belt	nov_g1_03_03_g2_06_rural_supply_belt	Сельская снабженческая полоса	cell_subgraph	G2	gn_nov_g1_03_03	region_novgorod_land	nov_g1_03_03	3	3	dense_river_road	rural_supply_belt	lt_marsh_lake_margin	"[""lt_sandy_lake_shore"", ""lt_alluvial_floodplain""]"		[]	"[""lu_inland_capture_fishing"", ""lu_fish_weir_trap_operation"", ""lu_reed_sedge_harvest"", ""lu_hay_meadow_cutting""]"	"[""rt_lake_route"", ""rt_river_route"", ""rt_ferry"", ""rt_path""]"	path	"[""Ильмень"", ""исток Волхова""]"	"[""Ильменское ядро"", ""Волховский путь""]"	G2-зона внутри nov_g1_03_03: сельская снабженческая полоса. Это зона территории, а не комната и не конкретная изба.	regional_typological	usable_with_caution	medium_low	"[""src_project_g1_g5_rules"", ""src_project_graph_architecture"", ""src_novgorod_region_g1_70""]"	Сгенерировано по типу G1 и разрешённым слоям G1; не является отдельным историческим фактом.
gn_nov_g1_03_03_g2_07_hay_floodplain	nov_g1_03_03_g2_07_hay_floodplain	Пойменный покос	cell_subgraph	G2	gn_nov_g1_03_03	region_novgorod_land	nov_g1_03_03	3	3	dense_river_road	hay_floodplain	lt_marsh_lake_margin	"[""lt_sandy_lake_shore"", ""lt_alluvial_floodplain""]"		[]	"[""lu_inland_capture_fishing"", ""lu_fish_weir_trap_operation"", ""lu_reed_sedge_harvest"", ""lu_hay_meadow_cutting""]"	"[""rt_lake_route"", ""rt_river_route"", ""rt_ferry"", ""rt_path""]"	path	"[""Ильмень"", ""исток Волхова""]"	"[""Ильменское ядро"", ""Волховский путь""]"	G2-зона внутри nov_g1_03_03: пойменный покос. Это зона территории, а не комната и не конкретная изба.	regional_typological	usable_with_caution	medium_low	"[""src_project_g1_g5_rules"", ""src_project_graph_architecture"", ""src_novgorod_region_g1_70""]"	Сгенерировано по типу G1 и разрешённым слоям G1; не является отдельным историческим фактом.
gn_nov_g1_03_03_g2_08_fishing_water	nov_g1_03_03_g2_08_fishing_water	Рыболовная вода (Волхов)	water_segment	G2	gn_nov_g1_03_03	region_novgorod_land	nov_g1_03_03	3	3	dense_river_road	fishing_water	lt_marsh_lake_margin	"[""lt_sandy_lake_shore"", ""lt_alluvial_floodplain""]"	wb_large_fresh_lake	"[""wb_large_river"", ""wb_river_channel""]"	"[""lu_inland_capture_fishing"", ""lu_fish_weir_trap_operation"", ""lu_reed_sedge_harvest"", ""lu_hay_meadow_cutting""]"	"[""rt_lake_route"", ""rt_river_route"", ""rt_ferry"", ""rt_path""]"	lake_route	"[""Ильмень"", ""исток Волхова""]"	"[""Ильменское ядро"", ""Волховский путь""]"	G2-зона внутри nov_g1_03_03: рыболовная вода. Это зона территории, а не комната и не конкретная изба.	regional_typological	usable_with_caution	medium_low	"[""src_project_g1_g5_rules"", ""src_project_graph_architecture"", ""src_novgorod_region_g1_70""]"	Сгенерировано по типу G1 и разрешённым слоям G1; не является отдельным историческим фактом.
gn_nov_g1_03_03_g2_09_craft_resource_edge	nov_g1_03_03_g2_09_craft_resource_edge	Ремесленно-промысловой край	cell_subgraph	G2	gn_nov_g1_03_03	region_novgorod_land	nov_g1_03_03	3	3	dense_river_road	craft_resource_edge	lt_marsh_lake_margin	"[""lt_sandy_lake_shore"", ""lt_alluvial_floodplain""]"		[]	"[""lu_inland_capture_fishing"", ""lu_fish_weir_trap_operation"", ""lu_reed_sedge_harvest"", ""lu_hay_meadow_cutting""]"	"[""rt_lake_route"", ""rt_river_route"", ""rt_ferry"", ""rt_path""]"	forest_track	"[""Ильмень"", ""исток Волхова""]"	"[""Ильменское ядро"", ""Волховский путь""]"	G2-зона внутри nov_g1_03_03: ремесленно-промысловой край. Это зона территории, а не комната и не конкретная изба.	regional_typological	usable_with_caution	medium_low	"[""src_project_g1_g5_rules"", ""src_project_graph_architecture"", ""src_novgorod_region_g1_70""]"	Сгенерировано по типу G1 и разрешённым слоям G1; не является отдельным историческим фактом.
gn_nov_g1_03_03_g2_10_local_road_net	nov_g1_03_03_g2_10_local_road_net	Местная дорожная сеть	road_segment	G2	gn_nov_g1_03_03	region_novgorod_land	nov_g1_03_03	3	3	dense_river_road	local_road_net	lt_marsh_lake_margin	"[""lt_sandy_lake_shore"", ""lt_alluvial_floodplain""]"		[]	"[""lu_inland_capture_fishing"", ""lu_fish_weir_trap_operation"", ""lu_reed_sedge_harvest"", ""lu_hay_meadow_cutting""]"	"[""rt_lake_route"", ""rt_river_route"", ""rt_ferry"", ""rt_path""]"	road	"[""Ильмень"", ""исток Волхова""]"	"[""Ильменское ядро"", ""Волховский путь""]"	G2-зона внутри nov_g1_03_03: местная дорожная сеть. Это зона территории, а не комната и не конкретная изба.	regional_typological	usable_with_caution	medium_low	"[""src_project_g1_g5_rules"", ""src_project_graph_architecture"", ""src_novgorod_region_g1_70""]"	Сгенерировано по типу G1 и разрешённым слоям G1; не является отдельным историческим фактом.
gn_nov_g1_03_03_g2_11_winter_crossing	nov_g1_03_03_g2_11_winter_crossing	Зимний ход / ледовый путь	road_segment	G2	gn_nov_g1_03_03	region_novgorod_land	nov_g1_03_03	3	3	dense_river_road	winter_crossing	lt_marsh_lake_margin	"[""lt_sandy_lake_shore"", ""lt_alluvial_floodplain""]"		[]	"[""lu_inland_capture_fishing"", ""lu_fish_weir_trap_operation"", ""lu_reed_sedge_harvest"", ""lu_hay_meadow_cutting""]"	"[""rt_lake_route"", ""rt_river_route"", ""rt_ferry"", ""rt_path""]"	winter_road	"[""Ильмень"", ""исток Волхова""]"	"[""Ильменское ядро"", ""Волховский путь""]"	G2-зона внутри nov_g1_03_03: зимний ход / ледовый путь. Это зона территории, а не комната и не конкретная изба.	regional_typological	usable_with_caution	medium_low	"[""src_project_g1_g5_rules"", ""src_project_graph_architecture"", ""src_novgorod_region_g1_70""]"	Сгенерировано по типу G1 и разрешённым слоям G1; не является отдельным историческим фактом.
gn_nov_g1_03_03_g2_12_risk_backwater	nov_g1_03_03_g2_12_risk_backwater	Опасная заводь / мокрый обход	water_segment	G2	gn_nov_g1_03_03	region_novgorod_land	nov_g1_03_03	3	3	dense_river_road	risk_backwater	lt_marsh_lake_margin	"[""lt_sandy_lake_shore"", ""lt_alluvial_floodplain""]"	wb_large_fresh_lake	"[""wb_large_river"", ""wb_river_channel""]"	"[""lu_inland_capture_fishing"", ""lu_fish_weir_trap_operation"", ""lu_reed_sedge_harvest"", ""lu_hay_meadow_cutting""]"	"[""rt_lake_route"", ""rt_river_route"", ""rt_ferry"", ""rt_path""]"	river	"[""Ильмень"", ""исток Волхова""]"	"[""Ильменское ядро"", ""Волховский путь""]"	G2-зона внутри nov_g1_03_03: опасная заводь / мокрый обход. Это зона территории, а не комната и не конкретная изба.	regional_typological	usable_with_caution	medium_low	"[""src_project_g1_g5_rules"", ""src_project_graph_architecture"", ""src_novgorod_region_g1_70""]"	Сгенерировано по типу G1 и разрешённым слоям G1; не является отдельным историческим фактом.
gn_nov_g1_03_03_g2_13_settlement_cluster	nov_g1_03_03_g2_13_settlement_cluster	Поселенческий куст	cell_subgraph	G2	gn_nov_g1_03_03	region_novgorod_land	nov_g1_03_03	3	3	dense_river_road	settlement_cluster	lt_marsh_lake_margin	"[""lt_sandy_lake_shore"", ""lt_alluvial_floodplain""]"		[]	"[""lu_inland_capture_fishing"", ""lu_fish_weir_trap_operation"", ""lu_reed_sedge_harvest"", ""lu_hay_meadow_cutting""]"	"[""rt_lake_route"", ""rt_river_route"", ""rt_ferry"", ""rt_path""]"	path	"[""Ильмень"", ""исток Волхова""]"	"[""Ильменское ядро"", ""Волховский путь""]"	G2-зона внутри nov_g1_03_03: поселенческий куст. Это зона территории, а не комната и не конкретная изба.	regional_typological	usable_with_caution	medium_low	"[""src_project_g1_g5_rules"", ""src_project_graph_architecture"", ""src_novgorod_region_g1_70""]"	Сгенерировано по типу G1 и разрешённым слоям G1; не является отдельным историческим фактом.
gn_nov_g1_03_03_g2_14_outer_forest	nov_g1_03_03_g2_14_outer_forest	Задний лесной участок	cell_subgraph	G2	gn_nov_g1_03_03	region_novgorod_land	nov_g1_03_03	3	3	dense_river_road	outer_forest	lt_marsh_lake_margin	"[""lt_sandy_lake_shore"", ""lt_alluvial_floodplain""]"		[]	"[""lu_inland_capture_fishing"", ""lu_fish_weir_trap_operation"", ""lu_reed_sedge_harvest"", ""lu_hay_meadow_cutting""]"	"[""rt_lake_route"", ""rt_river_route"", ""rt_ferry"", ""rt_path""]"	forest_track	"[""Ильмень"", ""исток Волхова""]"	"[""Ильменское ядро"", ""Волховский путь""]"	G2-зона внутри nov_g1_03_03: задний лесной участок. Это зона территории, а не комната и не конкретная изба.	regional_typological	usable_with_caution	medium_low	"[""src_project_g1_g5_rules"", ""src_project_graph_architecture"", ""src_novgorod_region_g1_70""]"	Сгенерировано по типу G1 и разрешённым слоям G1; не является отдельным историческим фактом.
gn_nov_g1_03_03_g2_15_small_stream	nov_g1_03_03_g2_15_small_stream	Малый приток/ручей	water_segment	G2	gn_nov_g1_03_03	region_novgorod_land	nov_g1_03_03	3	3	dense_river_road	small_stream	lt_marsh_lake_margin	"[""lt_sandy_lake_shore"", ""lt_alluvial_floodplain""]"	wb_large_fresh_lake	"[""wb_large_river"", ""wb_river_channel""]"	"[""lu_inland_capture_fishing"", ""lu_fish_weir_trap_operation"", ""lu_reed_sedge_harvest"", ""lu_hay_meadow_cutting""]"	"[""rt_lake_route"", ""rt_river_route"", ""rt_ferry"", ""rt_path""]"	ford	"[""Ильмень"", ""исток Волхова""]"	"[""Ильменское ядро"", ""Волховский путь""]"	G2-зона внутри nov_g1_03_03: малый приток/ручей. Это зона территории, а не комната и не конкретная изба.	regional_typological	usable_with_caution	medium_low	"[""src_project_g1_g5_rules"", ""src_project_graph_architecture"", ""src_novgorod_region_g1_70""]"	Сгенерировано по типу G1 и разрешённым слоям G1; не является отдельным историческим фактом.
gn_nov_g1_03_03_g2_16_watch_or_rest	nov_g1_03_03_g2_16_watch_or_rest	Сторожевой/ночлежный ориентир	route_junction	G2	gn_nov_g1_03_03	region_novgorod_land	nov_g1_03_03	3	3	dense_river_road	watch_or_rest	lt_marsh_lake_margin	"[""lt_sandy_lake_shore"", ""lt_alluvial_floodplain""]"		[]	"[""lu_inland_capture_fishing"", ""lu_fish_weir_trap_operation"", ""lu_reed_sedge_harvest"", ""lu_hay_meadow_cutting""]"	"[""rt_lake_route"", ""rt_river_route"", ""rt_ferry"", ""rt_path""]"	path	"[""Ильмень"", ""исток Волхова""]"	"[""Ильменское ядро"", ""Волховский путь""]"	G2-зона внутри nov_g1_03_03: сторожевой/ночлежный ориентир. Это зона территории, а не комната и не конкретная изба.	regional_typological	usable_with_caution	medium_low	"[""src_project_g1_g5_rules"", ""src_project_graph_architecture"", ""src_novgorod_region_g1_70""]"	Сгенерировано по типу G1 и разрешённым слоям G1; не является отдельным историческим фактом.
gn_nov_g1_03_03_g2_17_boundary_edge	nov_g1_03_03_g2_17_boundary_edge	Край ячейки и выход	border_crossing	G2	gn_nov_g1_03_03	region_novgorod_land	nov_g1_03_03	3	3	dense_river_road	boundary_edge	lt_marsh_lake_margin	"[""lt_sandy_lake_shore"", ""lt_alluvial_floodplain""]"		[]	"[""lu_inland_capture_fishing"", ""lu_fish_weir_trap_operation"", ""lu_reed_sedge_harvest"", ""lu_hay_meadow_cutting""]"	"[""rt_lake_route"", ""rt_river_route"", ""rt_ferry"", ""rt_path""]"	border_transition	"[""Ильмень"", ""исток Волхова""]"	"[""Ильменское ядро"", ""Волховский путь""]"	G2-зона внутри nov_g1_03_03: край ячейки и выход. Это зона территории, а не комната и не конкретная изба.	regional_typological	usable_with_caution	medium_low	"[""src_project_g1_g5_rules"", ""src_project_graph_architecture"", ""src_novgorod_region_g1_70""]"	Сгенерировано по типу G1 и разрешённым слоям G1; не является отдельным историческим фактом.
