state_id,name_ru,alt_names_ru,base_item_id,base_item_name_ru,base_family_key,state_or_composition,entity_kind_in_source_list,manufacturing_or_condition_state,description_ru,function,location_archetypes,context_anchor_item_ids,profession_ids,historical_confidence,evidence_basis,source_ids,generation_policy,party_state_rule,visual_prompt_hint,notes,deduplicated_candidate_item_id
STA0050,Сноп пшеницы,[],AGR0039,Сноп зерна,wheat_sheaf,contextual_variant,batch,harvested,"Состояние, композиция, размерно-материальный или контекстный вариант канонической вещи: зерно со стеблями до обмолота. Новый тип предмета не создаётся.",зерно со стеблями до обмолота,"[""field"",""yard"",""storehouse"",""urban_house"",""workshop"",""refuse_area""]","[""AGR0042"",""STR0013"",""ARC0031"",""ARC0018"",""ARC0026"",""ARC0020"",""ARC0021"",""INT0015"",""INT0019"",""INT0044"",""MSC0011"",""AGR0035""]","[""PRO0081"",""PRO0082"",""PRO0084"",""PRO0085"",""PRO0086"",""PRO0087"",""PRO0088"",""PRO0089"",""PRO0090"",""PRO0091"",""PRO0092"",""PRO0093"",""PRO0094"",""PRO0095"",""PRO0096"",""PRO0097"",""PRO0059"",""PRO0098"",""PRO0099"",""PRO0100""]",A,"Прямые археологические, письменные или стратиграфически привязанные новгородские данные; запись допустима для обычной генерации в подходящем контексте.","[""SRC008"",""SRC044"",""SRC045"",""SRC046"",""SRC067"",""SRC101""]",safe_with_context,"Apply to an existing instance as state, content, attachment, size/material variant or use context; preserve the base item identity.",existing item AGR0039 (Сноп зерна) shown as сноп пшеницы; preserve base identity,Пшеница задаётся материалом/содержимым канонического снопа зерна.,OMI01261
STA0051,Бродящий медовый напиток,[],FOD0058,Медовый напиток,fermenting_mead,state,semifinished,fermenting,"Состояние, композиция, размерно-материальный или контекстный вариант канонической вещи: напиток в процессе. Новый тип предмета не создаётся.",напиток в процессе,"[""urban_house"",""hearth"",""workshop"",""storehouse"",""refuse_area""]","[""ARC0020"",""ARC0021"",""INT0015"",""INT0019"",""INT0001"",""INT0010"",""INT0043"",""INT0044"",""ARC0031"",""ARC0018"",""ARC0026"",""MSC0011"",""AGR0035""]","[""PRO0081"",""PRO0082"",""PRO0084"",""PRO0085"",""PRO0086"",""PRO0087"",""PRO0088"",""PRO0089"",""PRO0090"",""PRO0091"",""PRO0092"",""PRO0093"",""PRO0094"",""PRO0095"",""PRO0096"",""PRO0097"",""PRO0098"",""PRO0099"",""PRO0100"",""PRO0101""]",B,Хорошо подтверждаемая реконструкция по нескольким источникам; конкретная форма или сочетание не всегда найдено в одном закрытом комплексе около 1230 года.,"[""SRC008"",""SRC044"",""SRC045"",""SRC046"",""SRC067""]",safe_with_explicit_context,"Apply to an existing instance as state, content, attachment, size/material variant or use context; preserve the base item identity.",existing item FOD0058 (Медовый напиток) shown as бродящий медовый напиток; preserve base identity,Брожение является состоянием медового напитка.,OMI01342
STA0052,Обрезки кожи и щетины после ошпаривания,[],MSC0003,Обрезки кожи,scalding_scrapings,composition,waste,scraped,"Состояние, композиция, размерно-материальный или контекстный вариант канонической вещи: побочный продукт подготовки туши. Новый тип предмета не создаётся.",побочный продукт подготовки туши,"[""yard"",""byre"",""urban_house"",""hearth"",""storehouse"",""refuse_area"",""hunting_camp""]","[""STR0013"",""ARC0031"",""ARC0002"",""ARC0020"",""ARC0021"",""INT0015"",""INT0019"",""INT0001"",""INT0010"",""INT0043"",""INT0044"",""ARC0018"",""ARC0026"",""MSC0011"",""AGR0035""]","[""PRO0059"",""PRO0081"",""PRO0082"",""PRO0084"",""PRO0085"",""PRO0086"",""PRO0087"",""PRO0088"",""PRO0089"",""PRO0090"",""PRO0091"",""PRO0092"",""PRO0093"",""PRO0094"",""PRO0095"",""PRO0096"",""PRO0024"",""PRO0025"",""PRO0026"",""PRO0027"",""PRO0028"",""PRO0029"",""PRO0030"",""PRO0031"",""PRO0032""]",B,Хорошо подтверждаемая реконструкция по нескольким источникам; конкретная форма или сочетание не всегда найдено в одном закрытом комплексе около 1230 года.,"[""SRC008"",""SRC040"",""SRC041"",""SRC042"",""SRC045"",""SRC046"",""SRC067""]",safe_with_explicit_context,"Apply to an existing instance as state, content, attachment, size/material variant or use context; preserve the base item identity.",existing item MSC0003 (Обрезки кожи) shown as обрезки кожи и щетины после ошпаривания; preserve base identity,Щетина и загрязнение уточняют состав канонических кожаных обрезков.,OMI01400
STA0053,Толчёные сушёные травы,[],FOD0024,Сушёные травы,crushed_dried_herbs,state,stock,crushed,"Состояние, композиция, размерно-материальный или контекстный вариант канонической вещи: добавка к пище или уходу. Новый тип предмета не создаётся.",добавка к пище или уходу,"[""field"",""forest"",""urban_house"",""storehouse"",""hearth"",""refuse_area""]","[""AGR0042"",""ARC0020"",""ARC0021"",""INT0015"",""INT0019"",""ARC0018"",""ARC0026"",""INT0001"",""INT0010"",""INT0043"",""INT0044"",""MSC0011"",""AGR0035""]","[""PRO0081"",""PRO0082"",""PRO0084"",""PRO0085"",""PRO0086"",""PRO0087"",""PRO0088"",""PRO0089"",""PRO0090"",""PRO0091"",""PRO0092"",""PRO0093"",""PRO0094"",""PRO0095"",""PRO0096"",""PRO0097"",""PRO0098"",""PRO0099"",""PRO0100"",""PRO0101""]",B,Хорошо подтверждаемая реконструкция по нескольким источникам; конкретная форма или сочетание не всегда найдено в одном закрытом комплексе около 1230 года.,"[""SRC008"",""SRC044"",""SRC045"",""SRC046"",""SRC067""]",safe_with_explicit_context,"Apply to an existing instance as state, content, attachment, size/material variant or use context; preserve the base item identity.",existing item FOD0024 (Сушёные травы) shown as толчёные сушёные травы; preserve base identity,Толчение является состоянием сушёных трав.,OMI01470
STA0054,"Конопляное семя, толчёное",[],FOD0038,Конопляное семя,crushed_hemp_seed,state,prepared_material,crushed,"Состояние, композиция, размерно-материальный или контекстный вариант канонической вещи: пища, масло или корм. Новый тип предмета не создаётся.","пища, масло или корм","[""field"",""forest"",""urban_house"",""storehouse"",""hearth"",""refuse_area""]","[""AGR0042"",""ARC0020"",""ARC0021"",""INT0015"",""INT0019"",""ARC0018"",""ARC0026"",""INT0001"",""INT0010"",""INT0043"",""INT0044"",""MSC0011"",""AGR0035""]","[""PRO0081"",""PRO0082"",""PRO0084"",""PRO0085"",""PRO0086"",""PRO0087"",""PRO0088"",""PRO0089"",""PRO0090"",""PRO0091"",""PRO0092"",""PRO0093"",""PRO0094"",""PRO0095"",""PRO0096"",""PRO0097"",""PRO0098"",""PRO0099"",""PRO0100"",""PRO0101""]",B,Хорошо подтверждаемая реконструкция по нескольким источникам; конкретная форма или сочетание не всегда найдено в одном закрытом комплексе около 1230 года.,"[""SRC008"",""SRC044"",""SRC045"",""SRC046"",""SRC067""]",safe_with_explicit_context,"Apply to an existing instance as state, content, attachment, size/material variant or use context; preserve the base item identity.","existing item FOD0038 (Конопляное семя) shown as конопляное семя, толчёное; preserve base identity",Толчение является состоянием конопляного семени.,OMI01473
STA0055,Деревянный клин под бочку,[],CRF0087,Деревянный клин,barrel_chock,contextual_variant,component,wedged,"Состояние, композиция, размерно-материальный или контекстный вариант канонической вещи: удержание круглой тары. Новый тип предмета не создаётся.",удержание круглой тары,"[""workshop"",""storehouse"",""torg"",""pier"",""urban_house"",""yard"",""cellar""]","[""ARC0031"",""INT0019"",""INT0044"",""ARC0018"",""ARC0026"",""STR0006"",""STR0010"",""STR0011"",""STR0012"",""ARC0020"",""ARC0021"",""INT0015"",""STR0013""]","[""PRO0033"",""PRO0034"",""PRO0035"",""PRO0036"",""PRO0038"",""PRO0039"",""PRO0040"",""PRO0041"",""PRO0042"",""PRO0043"",""PRO0044"",""PRO0045"",""PRO0046"",""PRO0047"",""PRO0048"",""PRO0049"",""PRO0081"",""PRO0082"",""PRO0084"",""PRO0085"",""PRO0086"",""PRO0087"",""PRO0088"",""PRO0089"",""PRO0090"",""PRO0091"",""PRO0092"",""PRO0093"",""PRO0094"",""PRO0095"",""PRO0096"",""PRO0097"",""PRO0098"",""PRO0099"",""PRO0100"",""PRO0101""]",B,Хорошо подтверждаемая реконструкция по нескольким источникам; конкретная форма или сочетание не всегда найдено в одном закрытом комплексе около 1230 года.,"[""SRC005"",""SRC008"",""SRC027"",""SRC039"",""SRC045"",""SRC050"",""SRC067"",""SRC082"",""SRC103""]",safe_with_explicit_context,"Apply to an existing instance as state, content, attachment, size/material variant or use context; preserve the base item identity.",existing item CRF0087 (Деревянный клин) shown as деревянный клин под бочку; preserve base identity,Клин под бочку является применением канонического деревянного клина.,OMI01599
STA0056,Деревянная восковая табличка без воска,[],WRT0016,Восковая табличка,wax_tablet_board_empty,state,component,carved_recess,"Состояние, композиция, размерно-материальный или контекстный вариант канонической вещи: основа письменного прибора. Новый тип предмета не создаётся.",основа письменного прибора,"[""scribe_area"",""urban_house"",""torg"",""storehouse"",""church"",""monastery""]","[""INT0013"",""FUR0004"",""ARC0020"",""ARC0021"",""INT0015"",""INT0019"",""STR0006"",""ARC0018"",""ARC0026"",""ARC0005"",""ARC0004"",""ARC0008"",""ARC0003"",""ARC0016""]","[""PRO0033"",""PRO0034"",""PRO0035"",""PRO0036"",""PRO0038"",""PRO0039"",""PRO0040"",""PRO0041"",""PRO0042"",""PRO0043"",""PRO0044"",""PRO0045"",""PRO0046"",""PRO0047"",""PRO0048"",""PRO0049"",""PRO0079"",""PRO0080"",""PRO0085"",""PRO0099"",""PRO0102"",""PRO0219"",""PRO0254"",""PRO0255"",""PRO0256"",""PRO0257"",""PRO0258"",""PRO0259"",""PRO0260"",""PRO0261"",""PRO0262"",""PRO0263"",""PRO0264"",""PRO0265"",""PRO0266"",""PRO0267""]",A,"Прямые археологические, письменные или стратиграфически привязанные новгородские данные; запись допустима для обычной генерации в подходящем контексте.","[""SRC005"",""SRC026"",""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC048"",""SRC068"",""SRC073"",""SRC081"",""SRC103""]",safe_with_context,"Apply to an existing instance as state, content, attachment, size/material variant or use context; preserve the base item identity.",existing item WRT0016 (Восковая табличка) shown as деревянная восковая табличка без воска; preserve base identity,Отсутствие воска — состояние деревянной основы восковой таблички.,OMI01657
STA0057,Восковая табличка с процарапанной записью,[],WRT0016,Восковая табличка,wax_tablet_written,state,trade_item,inscribed,"Состояние, композиция, размерно-материальный или контекстный вариант канонической вещи: временная запись. Новый тип предмета не создаётся.",временная запись,"[""scribe_area"",""urban_house"",""torg"",""storehouse"",""church"",""monastery""]","[""INT0013"",""FUR0004"",""ARC0020"",""ARC0021"",""INT0015"",""INT0019"",""STR0006"",""ARC0018"",""ARC0026"",""ARC0005"",""ARC0004"",""ARC0008"",""ARC0003"",""ARC0016""]","[""PRO0033"",""PRO0034"",""PRO0035"",""PRO0036"",""PRO0038"",""PRO0039"",""PRO0040"",""PRO0041"",""PRO0042"",""PRO0043"",""PRO0044"",""PRO0045"",""PRO0046"",""PRO0047"",""PRO0048"",""PRO0049"",""PRO0079"",""PRO0080"",""PRO0085"",""PRO0099"",""PRO0102"",""PRO0219"",""PRO0254"",""PRO0255"",""PRO0256"",""PRO0257"",""PRO0258"",""PRO0259"",""PRO0260"",""PRO0261"",""PRO0262"",""PRO0263"",""PRO0264"",""PRO0265"",""PRO0266"",""PRO0267""]",A,"Прямые археологические, письменные или стратиграфически привязанные новгородские данные; запись допустима для обычной генерации в подходящем контексте.","[""SRC005"",""SRC026"",""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC048"",""SRC068"",""SRC073"",""SRC081"",""SRC103""]",safe_with_context,"Apply to an existing instance as state, content, attachment, size/material variant or use context; preserve the base item identity.",existing item WRT0016 (Восковая табличка) shown as восковая табличка с процарапанной записью; preserve base identity,Процарапанная запись принадлежит конкретной восковой табличке.,OMI01659
STA0058,Восковая табличка с заглаженной поверхностью,[],WRT0016,Восковая табличка,wax_tablet_erased,state,salvage,erased,"Состояние, композиция, размерно-материальный или контекстный вариант канонической вещи: готовность к повторному использованию. Новый тип предмета не создаётся.",готовность к повторному использованию,"[""scribe_area"",""urban_house"",""torg"",""storehouse"",""church"",""monastery""]","[""INT0013"",""FUR0004"",""ARC0020"",""ARC0021"",""INT0015"",""INT0019"",""STR0006"",""ARC0018"",""ARC0026"",""ARC0005"",""ARC0004"",""ARC0008"",""ARC0003"",""ARC0016""]","[""PRO0033"",""PRO0034"",""PRO0035"",""PRO0036"",""PRO0038"",""PRO0039"",""PRO0040"",""PRO0041"",""PRO0042"",""PRO0043"",""PRO0044"",""PRO0045"",""PRO0046"",""PRO0047"",""PRO0048"",""PRO0049"",""PRO0079"",""PRO0080"",""PRO0085"",""PRO0099"",""PRO0102"",""PRO0219"",""PRO0254"",""PRO0255"",""PRO0256"",""PRO0257"",""PRO0258"",""PRO0259"",""PRO0260"",""PRO0261"",""PRO0262"",""PRO0263"",""PRO0264"",""PRO0265"",""PRO0266"",""PRO0267""]",A,"Прямые археологические, письменные или стратиграфически привязанные новгородские данные; запись допустима для обычной генерации в подходящем контексте.","[""SRC005"",""SRC026"",""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC048"",""SRC068"",""SRC073"",""SRC081"",""SRC103""]",safe_with_context,"Apply to an existing instance as state, content, attachment, size/material variant or use context; preserve the base item identity.",existing item WRT0016 (Восковая табличка) shown as восковая табличка с заглаженной поверхностью; preserve base identity,Заглаживание — состояние повторно используемой восковой таблички.,OMI01660
STA0059,Восковая табличка с многослойными царапинами,[],WRT0016,Восковая табличка,wax_tablet_overwritten,state,salvage,reused,"Состояние, композиция, размерно-материальный или контекстный вариант канонической вещи: длительное повторное использование. Новый тип предмета не создаётся.",длительное повторное использование,"[""scribe_area"",""urban_house"",""torg"",""storehouse"",""church"",""monastery""]","[""INT0013"",""FUR0004"",""ARC0020"",""ARC0021"",""INT0015"",""INT0019"",""STR0006"",""ARC0018"",""ARC0026"",""ARC0005"",""ARC0004"",""ARC0008"",""ARC0003"",""ARC0016""]","[""PRO0033"",""PRO0034"",""PRO0035"",""PRO0036"",""PRO0038"",""PRO0039"",""PRO0040"",""PRO0041"",""PRO0042"",""PRO0043"",""PRO0044"",""PRO0045"",""PRO0046"",""PRO0047"",""PRO0048"",""PRO0049"",""PRO0079"",""PRO0080"",""PRO0085"",""PRO0099"",""PRO0102"",""PRO0219"",""PRO0254"",""PRO0255"",""PRO0256"",""PRO0257"",""PRO0258"",""PRO0259"",""PRO0260"",""PRO0261"",""PRO0262"",""PRO0263"",""PRO0264"",""PRO0265"",""PRO0266"",""PRO0267""]",A,"Прямые археологические, письменные или стратиграфически привязанные новгородские данные; запись допустима для обычной генерации в подходящем контексте.","[""SRC005"",""SRC026"",""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC048"",""SRC068"",""SRC073"",""SRC081"",""SRC103""]",safe_with_context,"Apply to an existing instance as state, content, attachment, size/material variant or use context; preserve the base item identity.",existing item WRT0016 (Восковая табличка) shown as восковая табличка с многослойными царапинами; preserve base identity,Многослойные царапины — состояние повторно используемой восковой таблички.,OMI01661
STA0060,"Лист пергамента без текста, сложенный пополам",[],WRT0025,Лист пергамента,folded_parchment_sheet,state,stock,folded,"Состояние, композиция, размерно-материальный или контекстный вариант канонической вещи: книжная тетрадь или письмо. Новый тип предмета не создаётся.",книжная тетрадь или письмо,"[""scribe_area"",""church"",""monastery"",""workshop"",""storehouse""]","[""INT0013"",""FUR0004"",""ARC0005"",""ARC0004"",""ARC0008"",""ARC0003"",""ARC0016"",""ARC0031"",""INT0019"",""INT0044"",""ARC0018"",""ARC0026""]","[""PRO0024"",""PRO0025"",""PRO0026"",""PRO0027"",""PRO0028"",""PRO0029"",""PRO0030"",""PRO0031"",""PRO0032"",""PRO0033"",""PRO0034"",""PRO0035"",""PRO0036"",""PRO0038"",""PRO0039"",""PRO0040"",""PRO0079"",""PRO0080"",""PRO0102"",""PRO0254"",""PRO0255"",""PRO0256"",""PRO0257"",""PRO0258"",""PRO0259"",""PRO0260"",""PRO0261"",""PRO0262"",""PRO0263"",""PRO0264"",""PRO0265"",""PRO0266"",""PRO0267"",""PRO0268"",""PRO0269"",""PRO0270""]",B,Хорошо подтверждаемая реконструкция по нескольким источникам; конкретная форма или сочетание не всегда найдено в одном закрытом комплексе около 1230 года.,"[""SRC008"",""SRC017"",""SRC018"",""SRC020"",""SRC021"",""SRC023"",""SRC026"",""SRC078""]",safe_with_explicit_context,"Apply to an existing instance as state, content, attachment, size/material variant or use context; preserve the base item identity.","existing item WRT0025 (Лист пергамента) shown as лист пергамента без текста, сложенный пополам; preserve base identity",Сложенность — состояние листа пергамента.,OMI01695
STA0061,"Книжная застёжка, оторванная от доски",[],WRT0022,Книжная застёжка,detached_book_clasp,state,salvage,detached,"Состояние, композиция, размерно-материальный или контекстный вариант канонической вещи: ремонтный материал. Новый тип предмета не создаётся.",ремонтный материал,"[""scribe_area"",""church"",""monastery"",""workshop"",""storehouse""]","[""INT0013"",""FUR0004"",""ARC0005"",""ARC0004"",""ARC0008"",""ARC0003"",""ARC0016"",""ARC0031"",""INT0019"",""INT0044"",""ARC0018"",""ARC0026""]","[""PRO0024"",""PRO0025"",""PRO0026"",""PRO0027"",""PRO0028"",""PRO0029"",""PRO0030"",""PRO0031"",""PRO0032"",""PRO0033"",""PRO0034"",""PRO0035"",""PRO0036"",""PRO0038"",""PRO0039"",""PRO0040"",""PRO0079"",""PRO0080"",""PRO0102"",""PRO0254"",""PRO0255"",""PRO0256"",""PRO0257"",""PRO0258"",""PRO0259"",""PRO0260"",""PRO0261"",""PRO0262"",""PRO0263"",""PRO0264"",""PRO0265"",""PRO0266"",""PRO0267"",""PRO0268"",""PRO0269"",""PRO0270""]",B,Хорошо подтверждаемая реконструкция по нескольким источникам; конкретная форма или сочетание не всегда найдено в одном закрытом комплексе около 1230 года.,"[""SRC008"",""SRC017"",""SRC018"",""SRC020"",""SRC021"",""SRC023"",""SRC026"",""SRC078""]",safe_with_explicit_context,"Apply to an existing instance as state, content, attachment, size/material variant or use context; preserve the base item identity.","existing item WRT0022 (Книжная застёжка) shown as книжная застёжка, оторванная от доски; preserve base identity",Отрыв от доски — состояние книжной застёжки.,OMI01719
STA0062,Сухой мох для конопатки лодки,[],MSC0008,Мох для конопатки,boat_caulk_moss,state,consumable,dried,"Состояние, композиция, размерно-материальный или контекстный вариант канонической вещи: уплотнение шва обшивки. Новый тип предмета не создаётся.",уплотнение шва обшивки,"[""pier"",""boat"",""riverbank"",""workshop"",""storehouse"",""fishing_site""]","[""STR0010"",""STR0011"",""STR0012"",""ARC0031"",""INT0019"",""INT0044"",""ARC0018"",""ARC0026""]","[""PRO0033"",""PRO0034"",""PRO0035"",""PRO0036"",""PRO0038"",""PRO0039"",""PRO0040"",""PRO0041"",""PRO0042"",""PRO0043"",""PRO0044"",""PRO0045"",""PRO0046"",""PRO0047"",""PRO0048"",""PRO0049"",""PRO0102"",""PRO0105"",""PRO0106"",""PRO0107"",""PRO0108"",""PRO0109"",""PRO0110"",""PRO0111"",""PRO0112"",""PRO0113"",""PRO0114"",""PRO0115"",""PRO0116"",""PRO0117"",""PRO0118"",""PRO0141"",""PRO0161"",""PRO0170"",""PRO0181"",""PRO0192""]",A,"Прямые археологические, письменные или стратиграфически привязанные новгородские данные; запись допустима для обычной генерации в подходящем контексте.","[""SRC005"",""SRC008"",""SRC013"",""SRC025"",""SRC039"",""SRC045"",""SRC083"",""SRC103""]",safe_with_context,"Apply to an existing instance as state, content, attachment, size/material variant or use context; preserve the base item identity.",existing item MSC0008 (Мох для конопатки) shown as сухой мох для конопатки лодки; preserve base identity,Высушивание — состояние мха для конопатки.,OMI01925
STA0063,Деревянный нагель лодочной обшивки,[],CON0009,Деревянный нагель,boat_treenail,contextual_variant,fastener,shaped,"Состояние, композиция, размерно-материальный или контекстный вариант канонической вещи: соединение судовых деталей. Новый тип предмета не создаётся.",соединение судовых деталей,"[""pier"",""boat"",""riverbank"",""workshop"",""storehouse"",""fishing_site""]","[""STR0010"",""STR0011"",""STR0012"",""ARC0031"",""INT0019"",""INT0044"",""ARC0018"",""ARC0026""]","[""PRO0033"",""PRO0034"",""PRO0035"",""PRO0036"",""PRO0038"",""PRO0039"",""PRO0040"",""PRO0041"",""PRO0042"",""PRO0043"",""PRO0044"",""PRO0045"",""PRO0046"",""PRO0047"",""PRO0048"",""PRO0049"",""PRO0102"",""PRO0105"",""PRO0106"",""PRO0107"",""PRO0108"",""PRO0109"",""PRO0110"",""PRO0111"",""PRO0112"",""PRO0113"",""PRO0114"",""PRO0115"",""PRO0116"",""PRO0117"",""PRO0118"",""PRO0141"",""PRO0161"",""PRO0170"",""PRO0181"",""PRO0192""]",A,"Прямые археологические, письменные или стратиграфически привязанные новгородские данные; запись допустима для обычной генерации в подходящем контексте.","[""SRC005"",""SRC008"",""SRC013"",""SRC025"",""SRC039"",""SRC045"",""SRC083"",""SRC103""]",safe_with_context,"Apply to an existing instance as state, content, attachment, size/material variant or use context; preserve the base item identity.",existing item CON0009 (Деревянный нагель) shown as деревянный нагель лодочной обшивки; preserve base identity,Судовое применение не создаёт второй тип деревянного нагеля.,OMI01936
STA0064,Деревянный клин крепления рулевого весла,[],CRF0087,Деревянный клин,steering_oar_wedge,contextual_variant,component,fitted,"Состояние, композиция, размерно-материальный или контекстный вариант канонической вещи: фиксация рулевой детали. Новый тип предмета не создаётся.",фиксация рулевой детали,"[""pier"",""boat"",""riverbank"",""workshop"",""storehouse"",""fishing_site""]","[""STR0010"",""STR0011"",""STR0012"",""ARC0031"",""INT0019"",""INT0044"",""ARC0018"",""ARC0026""]","[""PRO0033"",""PRO0034"",""PRO0035"",""PRO0036"",""PRO0038"",""PRO0039"",""PRO0040"",""PRO0041"",""PRO0042"",""PRO0043"",""PRO0044"",""PRO0045"",""PRO0046"",""PRO0047"",""PRO0048"",""PRO0049"",""PRO0102"",""PRO0105"",""PRO0106"",""PRO0107"",""PRO0108"",""PRO0109"",""PRO0110"",""PRO0111"",""PRO0112"",""PRO0113"",""PRO0114"",""PRO0115"",""PRO0116"",""PRO0117"",""PRO0118"",""PRO0141"",""PRO0161"",""PRO0170"",""PRO0181"",""PRO0192""]",B,Хорошо подтверждаемая реконструкция по нескольким источникам; конкретная форма или сочетание не всегда найдено в одном закрытом комплексе около 1230 года.,"[""SRC005"",""SRC008"",""SRC013"",""SRC025"",""SRC039"",""SRC045"",""SRC083"",""SRC103""]",safe_with_explicit_context,"Apply to an existing instance as state, content, attachment, size/material variant or use context; preserve the base item identity.",existing item CRF0087 (Деревянный клин) shown as деревянный клин крепления рулевого весла; preserve base identity,Клин рулевого весла является применением канонического клина.,OMI01954
STA0065,Деревянный клин осевой чеки,[],CRF0087,Деревянный клин,axle_key_wood,contextual_variant,component,shaped,"Состояние, композиция, размерно-материальный или контекстный вариант канонической вещи: дополнительная фиксация колеса. Новый тип предмета не создаётся.",дополнительная фиксация колеса,"[""cart_or_sledge"",""road"",""yard"",""stable"",""workshop"",""storehouse"",""military_camp""]","[""STR0013"",""ARC0031"",""ARC0001"",""INT0019"",""INT0044"",""ARC0018"",""ARC0026""]","[""PRO0001"",""PRO0002"",""PRO0003"",""PRO0004"",""PRO0005"",""PRO0006"",""PRO0007"",""PRO0008"",""PRO0009"",""PRO0010"",""PRO0011"",""PRO0012"",""PRO0013"",""PRO0023"",""PRO0024"",""PRO0025"",""PRO0102"",""PRO0114"",""PRO0116"",""PRO0141"",""PRO0147"",""PRO0148"",""PRO0149"",""PRO0150"",""PRO0151"",""PRO0152"",""PRO0153"",""PRO0154"",""PRO0155"",""PRO0156"",""PRO0157"",""PRO0158"",""PRO0159"",""PRO0160"",""PRO0161"",""PRO0163""]",B,Хорошо подтверждаемая реконструкция по нескольким источникам; конкретная форма или сочетание не всегда найдено в одном закрытом комплексе около 1230 года.,"[""SRC005"",""SRC008"",""SRC038"",""SRC039"",""SRC045"",""SRC076"",""SRC103""]",safe_with_explicit_context,"Apply to an existing instance as state, content, attachment, size/material variant or use context; preserve the base item identity.",existing item CRF0087 (Деревянный клин) shown as деревянный клин осевой чеки; preserve base identity,Клин осевой чеки является применением канонического клина.,OMI01971
STA0066,Деревянный клин в ступице,[],CRF0087,Деревянный клин,hub_wedge,contextual_variant,component,wedged,"Состояние, композиция, размерно-материальный или контекстный вариант канонической вещи: подгонка спицы или втулки. Новый тип предмета не создаётся.",подгонка спицы или втулки,"[""cart_or_sledge"",""road"",""yard"",""stable"",""workshop"",""storehouse"",""military_camp""]","[""STR0013"",""ARC0031"",""ARC0001"",""INT0019"",""INT0044"",""ARC0018"",""ARC0026""]","[""PRO0001"",""PRO0002"",""PRO0003"",""PRO0004"",""PRO0005"",""PRO0006"",""PRO0007"",""PRO0008"",""PRO0009"",""PRO0010"",""PRO0011"",""PRO0012"",""PRO0013"",""PRO0023"",""PRO0024"",""PRO0025"",""PRO0102"",""PRO0114"",""PRO0116"",""PRO0141"",""PRO0147"",""PRO0148"",""PRO0149"",""PRO0150"",""PRO0151"",""PRO0152"",""PRO0153"",""PRO0154"",""PRO0155"",""PRO0156"",""PRO0157"",""PRO0158"",""PRO0159"",""PRO0160"",""PRO0161"",""PRO0163""]",B,Хорошо подтверждаемая реконструкция по нескольким источникам; конкретная форма или сочетание не всегда найдено в одном закрытом комплексе около 1230 года.,"[""SRC005"",""SRC008"",""SRC038"",""SRC039"",""SRC045"",""SRC076"",""SRC103""]",safe_with_explicit_context,"Apply to an existing instance as state, content, attachment, size/material variant or use context; preserve the base item identity.",existing item CRF0087 (Деревянный клин) shown as деревянный клин в ступице; preserve base identity,Клин в ступице является применением канонического клина.,OMI01984
STA0067,Железная скоба ремонта колеса,[],HOU0032,Железная скоба,wheel_repair_clamp,contextual_variant,repair_material,forged,"Состояние, композиция, размерно-материальный или контекстный вариант канонической вещи: усиление повреждённой детали. Новый тип предмета не создаётся.",усиление повреждённой детали,"[""cart_or_sledge"",""road"",""yard"",""stable"",""workshop"",""storehouse"",""military_camp""]","[""STR0013"",""ARC0031"",""ARC0001"",""INT0019"",""INT0044"",""ARC0018"",""ARC0026""]","[""PRO0001"",""PRO0002"",""PRO0003"",""PRO0004"",""PRO0005"",""PRO0006"",""PRO0007"",""PRO0008"",""PRO0009"",""PRO0010"",""PRO0011"",""PRO0012"",""PRO0013"",""PRO0023"",""PRO0024"",""PRO0025"",""PRO0102"",""PRO0114"",""PRO0116"",""PRO0141"",""PRO0147"",""PRO0148"",""PRO0149"",""PRO0150"",""PRO0151"",""PRO0152"",""PRO0153"",""PRO0154"",""PRO0155"",""PRO0156"",""PRO0157"",""PRO0158"",""PRO0159"",""PRO0160"",""PRO0161"",""PRO0163""]",B,Хорошо подтверждаемая реконструкция по нескольким источникам; конкретная форма или сочетание не всегда найдено в одном закрытом комплексе около 1230 года.,"[""SRC005"",""SRC008"",""SRC038"",""SRC039"",""SRC045"",""SRC076"",""SRC103""]",safe_with_explicit_context,"Apply to an existing instance as state, content, attachment, size/material variant or use context; preserve the base item identity.",existing item HOU0032 (Железная скоба) shown as железная скоба ремонта колеса; preserve base identity,Колёсная ремонтная скоба является применением канонической железной скобы.,OMI01986
